"Size_class","id","year","fhours","depth","sst","lon","lat","catch"
"small","2014-288002",2014,11,-185,22.22,-73.05,39.8666666666667,0
"large","2014-288002",2014,11,-185,22.22,-73.05,39.8666666666667,0
"small","2014-288003",2014,8,-600,25.56,-72.5833333333333,39.05,0
"large","2014-288003",2014,8,-600,25.56,-72.5833333333333,39.05,0
"small","2014-288004",2014,8,-170,22.22,-73.05,39.8666666666667,1
"large","2014-288004",2014,8,-170,22.22,-73.05,39.8666666666667,0
"small","2014-288005",2014,12,-180,23.89,-73.05,39.8666666666667,1
"large","2014-288005",2014,12,-180,23.89,-73.05,39.8666666666667,0
"small","2014-288803",2014,7,-150,20,-71.3333333333333,41,1
"large","2014-288803",2014,7,-150,20,-71.3333333333333,41,0
"small","2014-290001",2014,4,-150,20.56,-71.3333333333333,41,0
"large","2014-290001",2014,4,-150,20.56,-71.3333333333333,41,0
"small","2014-290201",2014,6,-150,21.11,-71.3333333333333,41,0
"large","2014-290201",2014,6,-150,21.11,-71.3333333333333,41,0
"small","2014-290902",2014,5,-150,21.67,-73.5666666666667,40.1166666666667,1
"large","2014-290902",2014,5,-150,21.67,-73.5666666666667,40.1166666666667,0
"small","2014-290903",2014,4,-150,22.22,-73.05,39.8666666666667,1
"large","2014-290903",2014,4,-150,22.22,-73.05,39.8666666666667,0
"small","2014-290904",2014,4,-150,21.67,-73.1833333333333,39.8166666666667,1
"large","2014-290904",2014,4,-150,21.67,-73.1833333333333,39.8166666666667,0
"small","2014-290906",2014,7,-180,22.22,-73.05,39.8666666666667,2
"large","2014-290906",2014,7,-180,22.22,-73.05,39.8666666666667,0
"small","2014-291101",2014,4,-160,23.33,-73.1833333333333,39.8166666666667,1
"large","2014-291101",2014,4,-160,23.33,-73.1833333333333,39.8166666666667,0
"small","2014-291102",2014,3,-200,23.89,-73.05,39.8666666666667,1
"large","2014-291102",2014,3,-200,23.89,-73.05,39.8666666666667,0
"small","2014-291103",2014,8,-230,23.33,-73.0166666666667,39.6,0
"large","2014-291103",2014,8,-230,23.33,-73.0166666666667,39.6,0
"small","2014-291105",2014,8,-200,21.67,-73.05,39.8666666666667,0
"large","2014-291105",2014,8,-200,21.67,-73.05,39.8666666666667,0
"small","2014-291106",2014,6,-160,22.78,-73.05,39.8666666666667,1
"large","2014-291106",2014,6,-160,22.78,-73.05,39.8666666666667,0
"small","2014-291107",2014,9,-150,23.89,-73.3166666666667,39.95,0
"large","2014-291107",2014,9,-150,23.89,-73.3166666666667,39.95,0
"small","2014-292406",2014,8,-120,24.44,-74.8666666666667,37.4833333333333,2
"large","2014-292406",2014,8,-120,24.44,-74.8666666666667,37.4833333333333,0
"small","2014-292902",2014,7,-150,23.89,-74.3333333333333,38.0333333333333,0
"large","2014-292902",2014,7,-150,23.89,-74.3333333333333,38.0333333333333,0
"small","2014-293401",2014,7,-187,23.33,-74.75,37.4166666666667,2
"large","2014-293401",2014,7,-187,23.33,-74.75,37.4166666666667,0
"small","2014-294101",2014,6,-400,18.33,-70.2833333333333,42.2666666666667,0
"large","2014-294101",2014,6,-400,18.33,-70.2833333333333,42.2666666666667,0
"small","2014-295301",2014,7,-200,18.33,-70.1666666666667,42.9166666666667,0
"large","2014-295301",2014,7,-200,18.33,-70.1666666666667,42.9166666666667,0
"small","2014-295501",2014,3,-180,22.22,-70.9166666666667,40.9166666666667,3
"large","2014-295501",2014,3,-180,22.22,-70.9166666666667,40.9166666666667,0
"small","2014-296305",2014,3,-165,22.78,-74.2833333333333,38.1,0
"large","2014-296305",2014,3,-165,22.78,-74.2833333333333,38.1,0
"small","2014-296311",2014,5,-100,17.78,-74.4,38.1833333333333,1
"large","2014-296311",2014,5,-100,17.78,-74.4,38.1833333333333,0
"small","2014-296701",2014,8,-280,18.89,-70.2166666666667,42.4166666666667,0
"large","2014-296701",2014,8,-280,18.89,-70.2166666666667,42.4166666666667,0
"small","2014-296801",2014,2,-220,13.89,-70.4833333333333,43,0
"large","2014-296801",2014,2,-220,13.89,-70.4833333333333,43,1
"small","2014-296901",2014,8,-200,17.22,-70.4166666666667,43.1166666666667,0
"large","2014-296901",2014,8,-200,17.22,-70.4166666666667,43.1166666666667,0
"small","2014-296902",2014,3,-200,15.56,-70.4833333333333,43,0
"large","2014-296902",2014,3,-200,15.56,-70.4833333333333,43,0
"small","2014-296903",2014,12,-200,18.33,-70.0833333333333,42.9166666666667,0
"large","2014-296903",2014,12,-200,18.33,-70.0833333333333,42.9166666666667,0
"small","2014-297302",2014,8,-140,23.89,-74.4,38.1833333333333,0
"large","2014-297302",2014,8,-140,23.89,-74.4,38.1833333333333,0
"small","2014-297502",2014,8,-170,25,-74.0833333333333,38.5833333333333,0
"large","2014-297502",2014,8,-170,25,-74.0833333333333,38.5833333333333,0
"small","2014-297601",2014,5,-180,23.89,-73.05,39.8666666666667,2
"large","2014-297601",2014,5,-180,23.89,-73.05,39.8666666666667,0
"small","2014-297801",2014,7,-250,21.11,-71.7166666666667,40.9333333333333,2
"large","2014-297801",2014,7,-250,21.11,-71.7166666666667,40.9333333333333,0
"small","2014-298502",2014,10,-180,17.22,-70.25,42.1666666666667,0
"large","2014-298502",2014,10,-180,17.22,-70.25,42.1666666666667,0
"small","2014-298601",2014,6,-100,17.78,-70.2833333333333,42.4166666666667,0
"large","2014-298601",2014,6,-100,17.78,-70.2833333333333,42.4166666666667,0
"small","2014-298801",2014,8,-780,18.89,-69.8833333333333,42.1,0
"large","2014-298801",2014,8,-780,18.89,-69.8833333333333,42.1,0
"small","2014-300801",2014,10,-100,NA,-70.25,42.1666666666667,0
"large","2014-300801",2014,10,-100,NA,-70.25,42.1666666666667,0
"small","2014-300803",2014,3,-95,15,-70.3333333333333,42,0
"large","2014-300803",2014,3,-95,15,-70.3333333333333,42,0
"small","2014-300804",2014,10,-120,17.22,-70.25,42.1666666666667,0
"large","2014-300804",2014,10,-120,17.22,-70.25,42.1666666666667,0
"small","2014-300805",2014,20,-175,18.89,-70.25,42.1666666666667,0
"large","2014-300805",2014,20,-175,18.89,-70.25,42.1666666666667,0
"small","2014-301801",2014,8,-180,25,-74.4,38.1833333333333,0
"large","2014-301801",2014,8,-180,25,-74.4,38.1833333333333,0
"small","2014-302001",2014,5,-160,NA,-70.4666666666667,42.9666666666667,0
"large","2014-302001",2014,5,-160,NA,-70.4666666666667,42.9666666666667,1
"small","2014-302002",2014,8,-240,NA,-70.4,42.9,0
"large","2014-302002",2014,8,-240,NA,-70.4,42.9,0
"small","2014-302003",2014,8,-240,NA,-70.4,42.9,0
"large","2014-302003",2014,8,-240,NA,-70.4,42.9,0
"small","2014-302201",2014,8,-160,20,-70.4166666666667,43.1166666666667,0
"large","2014-302201",2014,8,-160,20,-70.4166666666667,43.1166666666667,0
"small","2014-302202",2014,12,-160,19.44,-70.4166666666667,43.1166666666667,0
"large","2014-302202",2014,12,-160,19.44,-70.4166666666667,43.1166666666667,0
"small","2014-302203",2014,4,-220,17.78,-70.4166666666667,42.8333333333333,0
"large","2014-302203",2014,4,-220,17.78,-70.4166666666667,42.8333333333333,0
"small","2014-302204",2014,24,-220,17.22,-70.4166666666667,42.8333333333333,0
"large","2014-302204",2014,24,-220,17.22,-70.4166666666667,42.8333333333333,0
"small","2014-302702",2014,7,-165,21.67,-73.2,39.65,0
"large","2014-302702",2014,7,-165,21.67,-73.2,39.65,0
"small","2014-302801",2014,7,-180,21.11,-73.05,39.8666666666667,1
"large","2014-302801",2014,7,-180,21.11,-73.05,39.8666666666667,0
"small","2014-302802",2014,9,-1000,25,-72.3333333333333,39.5,0
"large","2014-302802",2014,9,-1000,25,-72.3333333333333,39.5,0
"small","2014-303702",2014,5,-180,22.78,-72.3666666666667,40.4,2
"large","2014-303702",2014,5,-180,22.78,-72.3666666666667,40.4,0
"small","2014-304001",2014,10,-180,19.44,-70.3333333333333,41.8333333333333,0
"large","2014-304001",2014,10,-180,19.44,-70.3333333333333,41.8333333333333,0
"small","2014-304101",2014,11,-200,21.11,-71.1666666666667,41.0833333333333,3
"large","2014-304101",2014,11,-200,21.11,-71.1666666666667,41.0833333333333,0
"small","2014-306001",2014,9,-290,16.67,-70.4833333333333,43,0
"large","2014-306001",2014,9,-290,16.67,-70.4833333333333,43,0
"small","2014-307002",2014,8,-150,23.89,-73.25,39.9166666666667,2
"large","2014-307002",2014,8,-150,23.89,-73.25,39.9166666666667,0
"small","2014-308501",2014,8,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2014-308501",2014,8,-200,16.67,-70.1666666666667,42.9166666666667,0
"small","2014-309401",2014,6,-150,19.44,-71.1666666666667,41.0833333333333,0
"large","2014-309401",2014,6,-150,19.44,-71.1666666666667,41.0833333333333,0
"small","2014-309702",2014,6,-180,17.22,-70.2833333333333,42.2666666666667,0
"large","2014-309702",2014,6,-180,17.22,-70.2833333333333,42.2666666666667,0
"small","2014-309703",2014,8,-180,NA,-70.3333333333333,42,0
"large","2014-309703",2014,8,-180,NA,-70.3333333333333,42,0
"small","2014-309704",2014,10,-400,NA,-70.2833333333333,42.2666666666667,0
"large","2014-309704",2014,10,-400,NA,-70.2833333333333,42.2666666666667,0
"small","2014-309705",2014,12,-190,22.22,-70.2833333333333,42.2666666666667,0
"large","2014-309705",2014,12,-190,22.22,-70.2833333333333,42.2666666666667,0
"small","2014-309801",2014,6,-150,20,-70.8333333333333,41.0833333333333,2
"large","2014-309801",2014,6,-150,20,-70.8333333333333,41.0833333333333,0
"small","2014-310901",2014,8,-170,20,-70.25,42.1666666666667,0
"large","2014-310901",2014,8,-170,20,-70.25,42.1666666666667,0
"small","2014-310902",2014,10,-130,18.89,-70.1333333333333,42.0833333333333,0
"large","2014-310902",2014,10,-130,18.89,-70.1333333333333,42.0833333333333,0
"small","2014-310903",2014,6,-100,18.33,-70.25,42.1666666666667,0
"large","2014-310903",2014,6,-100,18.33,-70.25,42.1666666666667,0
"small","2014-312001",2014,5,-150,20,-70.8333333333333,41.0833333333333,0
"large","2014-312001",2014,5,-150,20,-70.8333333333333,41.0833333333333,0
"small","2014-312002",2014,9,-150,20.56,-70.0833333333333,41.0833333333333,0
"large","2014-312002",2014,9,-150,20.56,-70.0833333333333,41.0833333333333,0
"small","2014-312003",2014,8,-150,20,-70.8333333333333,41.0833333333333,2
"large","2014-312003",2014,8,-150,20,-70.8333333333333,41.0833333333333,0
"small","2014-313301",2014,5,-200,NA,-70.4,42.8666666666667,0
"large","2014-313301",2014,5,-200,NA,-70.4,42.8666666666667,0
"small","2014-313302",2014,6,-220,19.44,-70.3333333333333,42.8,0
"large","2014-313302",2014,6,-220,19.44,-70.3333333333333,42.8,0
"small","2014-313401",2014,1,-300,17.78,-70.4166666666667,42.9166666666667,0
"large","2014-313401",2014,1,-300,17.78,-70.4166666666667,42.9166666666667,0
"small","2014-313801",2014,10,-200,20,-70.2166666666667,42.8666666666667,0
"large","2014-313801",2014,10,-200,20,-70.2166666666667,42.8666666666667,0
"small","2014-313901",2014,6,-150,23.89,-73.4166666666667,39.75,0
"large","2014-313901",2014,6,-150,23.89,-73.4166666666667,39.75,0
"small","2014-313904",2014,5,-150,22.78,-73.25,39.9166666666667,0
"large","2014-313904",2014,5,-150,22.78,-73.25,39.9166666666667,0
"small","2014-314601",2014,10,-180,22.78,-73.05,39.8666666666667,0
"large","2014-314601",2014,10,-180,22.78,-73.05,39.8666666666667,0
"small","2014-314901",2014,6,-180,22.22,-73.05,39.8666666666667,0
"large","2014-314901",2014,6,-180,22.22,-73.05,39.8666666666667,0
"small","2014-315002",2014,7,-190,22.78,-72.3666666666667,40.4,3
"large","2014-315002",2014,7,-190,22.78,-72.3666666666667,40.4,0
"small","2014-317401",2014,7,-200,20,-70.1666666666667,42.9166666666667,0
"large","2014-317401",2014,7,-200,20,-70.1666666666667,42.9166666666667,0
"small","2014-317402",2014,8,-200,21.11,-70.4166666666667,43.1166666666667,0
"large","2014-317402",2014,8,-200,21.11,-70.4166666666667,43.1166666666667,0
"small","2014-318003",2014,6,-260,23.33,-71.3333333333333,41,0
"large","2014-318003",2014,6,-260,23.33,-71.3333333333333,41,0
"small","2014-319601",2014,5,-240,16.67,-70.1666666666667,42.9166666666667,0
"large","2014-319601",2014,5,-240,16.67,-70.1666666666667,42.9166666666667,0
"small","2014-319902",2014,6,-200,22.22,-73.05,39.8666666666667,1
"large","2014-319902",2014,6,-200,22.22,-73.05,39.8666666666667,0
"small","2014-319903",2014,7,-210,23.33,-73.05,39.8666666666667,0
"large","2014-319903",2014,7,-210,23.33,-73.05,39.8666666666667,0
"small","2014-319904",2014,6,-240,NA,-73.5666666666667,40.1166666666667,0
"large","2014-319904",2014,6,-240,NA,-73.5666666666667,40.1166666666667,0
"small","2014-319905",2014,6,-110,22.22,-73.4833333333333,40,0
"large","2014-319905",2014,6,-110,22.22,-73.4833333333333,40,0
"small","2014-319906",2014,5,-100,23.33,-73.6833333333333,40.0166666666667,4
"large","2014-319906",2014,5,-100,23.33,-73.6833333333333,40.0166666666667,0
"small","2014-320501",2014,12,-160,20,-71.3333333333333,41,0
"large","2014-320501",2014,12,-160,20,-71.3333333333333,41,0
"small","2014-321202",2014,6,-600,24.44,-74.1,37.8666666666667,0
"large","2014-321202",2014,6,-600,24.44,-74.1,37.8666666666667,0
"small","2014-321301",2014,9,-225,NA,-70.4166666666667,42.8333333333333,0
"large","2014-321301",2014,9,-225,NA,-70.4166666666667,42.8333333333333,0
"small","2014-324002",2014,5,-200,17.22,-69.9166666666667,41.6666666666667,0
"large","2014-324002",2014,5,-200,17.22,-69.9166666666667,41.6666666666667,0
"small","2014-324101",2014,5,-200,17.78,-70.1333333333333,42.0833333333333,0
"large","2014-324101",2014,5,-200,17.78,-70.1333333333333,42.0833333333333,0
"small","2014-324201",2014,8,-300,15.56,-70.25,42.1666666666667,0
"large","2014-324201",2014,8,-300,15.56,-70.25,42.1666666666667,0
"small","2014-324401",2014,6,-160,17.78,-70.2833333333333,42.2666666666667,0
"large","2014-324401",2014,6,-160,17.78,-70.2833333333333,42.2666666666667,0
"small","2014-324402",2014,3,-100,17.78,-70.2833333333333,42.2666666666667,0
"large","2014-324402",2014,3,-100,17.78,-70.2833333333333,42.2666666666667,0
"small","2014-324701",2014,2,-100,NA,-70.25,42.1666666666667,0
"large","2014-324701",2014,2,-100,NA,-70.25,42.1666666666667,0
"small","2014-324702",2014,4,-120,15.56,-70.1333333333333,42.0833333333333,0
"large","2014-324702",2014,4,-120,15.56,-70.1333333333333,42.0833333333333,0
"small","2014-325102",2014,12,-185,17.22,-70.4166666666667,42.8333333333333,0
"large","2014-325102",2014,12,-185,17.22,-70.4166666666667,42.8333333333333,0
"small","2014-325801",2014,7,-250,25,-73.6333333333333,40.0833333333333,0
"large","2014-325801",2014,7,-250,25,-73.6333333333333,40.0833333333333,0
"small","2014-326204",2014,4,-220,22.78,-73.25,39.9166666666667,1
"large","2014-326204",2014,4,-220,22.78,-73.25,39.9166666666667,0
"small","2014-326205",2014,8,-180,22.78,-72.9166666666667,39.5833333333333,9
"large","2014-326205",2014,8,-180,22.78,-72.9166666666667,39.5833333333333,0
"small","2014-326601",2014,6,-200,22.22,-72.3666666666667,40.4,0
"large","2014-326601",2014,6,-200,22.22,-72.3666666666667,40.4,0
"small","2014-328101",2014,7,-210,21.67,-72.0666666666667,40.3666666666667,0
"large","2014-328101",2014,7,-210,21.67,-72.0666666666667,40.3666666666667,0
"small","2014-329502",2014,8,-200,17.78,-70.1666666666667,42.9166666666667,0
"large","2014-329502",2014,8,-200,17.78,-70.1666666666667,42.9166666666667,0
"small","2014-329810",2014,5,NA,20.56,-69.6666666666667,41.6333333333333,0
"large","2014-329810",2014,5,NA,20.56,-69.6666666666667,41.6333333333333,0
"small","2014-330701",2014,5,-300,NA,-70.25,42.1666666666667,0
"large","2014-330701",2014,5,-300,NA,-70.25,42.1666666666667,0
"small","2014-331902",2014,8,-130,18.89,-70.1333333333333,42.0833333333333,0
"large","2014-331902",2014,8,-130,18.89,-70.1333333333333,42.0833333333333,0
"small","2014-331904",2014,12,-95,18.89,-70.25,42.1666666666667,0
"large","2014-331904",2014,12,-95,18.89,-70.25,42.1666666666667,0
"small","2014-332001",2014,7,-200,16.67,-70.1666666666667,42.9166666666667,0
"large","2014-332001",2014,7,-200,16.67,-70.1666666666667,42.9166666666667,0
"small","2014-332002",2014,6,-200,18.33,-70.4166666666667,42.4166666666667,0
"large","2014-332002",2014,6,-200,18.33,-70.4166666666667,42.4166666666667,0
"small","2014-332004",2014,2,-170,NA,-70.1666666666667,42.9166666666667,0
"large","2014-332004",2014,2,-170,NA,-70.1666666666667,42.9166666666667,0
"small","2014-332401",2014,10,-200,NA,-70.1666666666667,42.9166666666667,0
"large","2014-332401",2014,10,-200,NA,-70.1666666666667,42.9166666666667,0
"small","2014-332402",2014,5,-200,20,-70.1666666666667,42.9166666666667,0
"large","2014-332402",2014,5,-200,20,-70.1666666666667,42.9166666666667,0
"small","2014-332501",2014,3,-150,18.33,-70.1666666666667,42.9166666666667,0
"large","2014-332501",2014,3,-150,18.33,-70.1666666666667,42.9166666666667,0
"small","2014-332502",2014,10,-230,21.11,-69.25,42.75,0
"large","2014-332502",2014,10,-230,21.11,-69.25,42.75,0
"small","2014-332503",2014,12,-210,19.44,-70.1666666666667,42.9166666666667,0
"large","2014-332503",2014,12,-210,19.44,-70.1666666666667,42.9166666666667,0
"small","2014-333701",2014,9,-300,18.33,-69.2833333333333,41.2666666666667,2
"large","2014-333701",2014,9,-300,18.33,-69.2833333333333,41.2666666666667,0
"small","2014-336101",2014,8,-160,17.78,-70.2833333333333,42.2666666666667,0
"large","2014-336101",2014,8,-160,17.78,-70.2833333333333,42.2666666666667,0
"small","2014-336701",2014,7,-150,21.67,-70.8833333333333,41.0666666666667,2
"large","2014-336701",2014,7,-150,21.67,-70.8833333333333,41.0666666666667,0
"small","2014-336801",2014,8,-250,19.44,-70.25,42.1666666666667,0
"large","2014-336801",2014,8,-250,19.44,-70.25,42.1666666666667,0
"small","2014-336802",2014,9,-170,18.89,-70.1333333333333,42.0833333333333,0
"large","2014-336802",2014,9,-170,18.89,-70.1333333333333,42.0833333333333,0
"small","2014-338601",2014,4,-200,19.44,-70.1666666666667,42.9166666666667,0
"large","2014-338601",2014,4,-200,19.44,-70.1666666666667,42.9166666666667,0
"small","2014-338602",2014,6,-240,21.11,-70.4166666666667,42.8333333333333,0
"large","2014-338602",2014,6,-240,21.11,-70.4166666666667,42.8333333333333,0
"small","2014-338603",2014,6,-200,20,-70.4166666666667,43.1166666666667,0
"large","2014-338603",2014,6,-200,20,-70.4166666666667,43.1166666666667,0
"small","2014-338701",2014,12,-200,19.44,-70.1666666666667,42.9166666666667,0
"large","2014-338701",2014,12,-200,19.44,-70.1666666666667,42.9166666666667,0
"small","2014-338702",2014,10,-220,19.44,-70.1666666666667,42.9166666666667,0
"large","2014-338702",2014,10,-220,19.44,-70.1666666666667,42.9166666666667,0
"small","2014-338801",2014,8,-215,17.78,-70.0833333333333,42.9166666666667,0
"large","2014-338801",2014,8,-215,17.78,-70.0833333333333,42.9166666666667,0
"small","2014-338901",2014,7,-200,19.44,-70.1666666666667,42.9166666666667,0
"large","2014-338901",2014,7,-200,19.44,-70.1666666666667,42.9166666666667,0
"small","2014-339101",2014,8,-200,20.56,-70.1666666666667,42.9166666666667,0
"large","2014-339101",2014,8,-200,20.56,-70.1666666666667,42.9166666666667,0
"small","2014-339302",2014,8,-96,20.56,-69.2833333333333,41.2666666666667,0
"large","2014-339302",2014,8,-96,20.56,-69.2833333333333,41.2666666666667,0
"small","2014-339602",2014,7,-150,19.44,-71.3333333333333,41,0
"large","2014-339602",2014,7,-150,19.44,-71.3333333333333,41,0
"small","2014-339801",2014,4,-200,17.78,-70.1666666666667,42.9,0
"large","2014-339801",2014,4,-200,17.78,-70.1666666666667,42.9,0
"small","2014-339802",2014,7,-200,18.33,-70.1666666666667,42.9166666666667,0
"large","2014-339802",2014,7,-200,18.33,-70.1666666666667,42.9166666666667,0
"small","2014-339803",2014,7,-200,19.44,-70.1666666666667,42.9166666666667,0
"large","2014-339803",2014,7,-200,19.44,-70.1666666666667,42.9166666666667,0
"small","2014-339804",2014,6,-200,22.22,-70.1666666666667,42.9166666666667,0
"large","2014-339804",2014,6,-200,22.22,-70.1666666666667,42.9166666666667,0
