stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
34,01,2127,543,0,,7508,11,1,2014,06,23,238401,0091044,0,0,1,NJJN2127.pdf,00071998.tif,ORIGINAL,BIGEYE TUNA,4691,2384,1,2,2,0,0,0,0,2,2014-238401
34,01,2217,544,1,SELL;,7509,2,1,2014,06,16,224301,0011724,0,0,1,NJJN2217.pdf,00071136.tif,ORIGINAL,YFT,4711,2243,1,8,8,6,0,2,0,2,2014-224301
34,01,2219,545,0,,6013,10,1,2014,06,18,249601,0290894,0,0,2,NJJN2219.pdf,00072672.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2496,3,1,0,0,0,0,0,3,2014-249601
34,01,2219,546,0,,6013,10,1,2014,06,18,249601,0290894,0,0,2,NJJN2219.pdf,00072672.tif,ORIGINAL,BFT SMALL MEDIUM,4676,2496,2,1,0,0,0,0,0,3,2014-249601
34,01,2219,547,0,,6013,10,1,2014,06,18,249601,0290894,0,0,2,NJJN2219.pdf,00072672.tif,ORIGINAL,BFT SCHOOL,4677,2496,1,1,0,0,0,0,0,3,2014-249601
34,01,2222,548,1,CAUGHT OUT OF AREA;ALIVE;,7361,3,1,2014,06,23,234201,0090900,1,0,2,NJJN2222.pdf,00071761.tif,ORIGINAL,SAND TIGER SHARK,3491,2342,2,0,0,2,0,0,0,3,2014-234201
34,01,2222,549,1,ALIVE;,7361,3,1,2014,06,23,234201,0090900,1,0,2,NJJN2222.pdf,00071761.tif,ORIGINAL,SANDBAR SHARK,4821,2342,1,0,0,30,0,0,0,3,2014-234201
34,01,2232,550,0,,6013,10,1,2014,06,27,247701,0290894,0,1,2,NJJN2232.pdf,00072511.tif,ORIGINAL,DOLPHIN,1050,2477,3,1,0,0,0,0,0,3,2014-247701
34,01,2232,551,0,,6013,10,1,2014,06,27,247701,0290894,0,1,2,NJJN2232.pdf,00072511.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2477,2,1,0,0,0,0,0,3,2014-247701
34,01,2232,552,0,,6013,10,1,2014,06,27,247701,0290894,0,1,2,NJJN2232.pdf,00072511.tif,ORIGINAL,YFT,4711,2477,1,4,0,0,0,0,0,3,2014-247701
34,02,2232,553,0,,6013,10,1,2014,06,27,247702,0290894,0,1,2,NJJN2232.pdf,00072513.tif,ORIGINAL,YFT,4711,2477,1,2,0,0,0,0,0,3,2014-247702
36,01,1102,554,1,KEPT;ALIVE;,7512,1,1,2014,06,07,218401,0590624,0,0,2,NYJN1102.pdf,00070872.tif,ORIGINAL,SUMMER FLOUNDER,1219,2184,2,28,28,25,0,0,0,2,2014-218401
36,01,1102,555,0,,7512,1,1,2014,06,07,218401,0590624,0,0,2,NYJN1102.pdf,00070872.tif,ORIGINAL,STRIPED BASS,4180,2184,1,2,2,0,0,0,0,2,2014-218401
36,02,1102,556,0,,7512,1,1,2014,06,07,218402,0590624,0,0,2,NYJN1102.pdf,00070874.tif,ORIGINAL,BLUE SHARK,4931,2184,1,0,0,3,0,0,0,2,2014-218402
36,01,1103,557,0,,7512,1,4,2014,06,08,218301,0590626,0,1,2,NYJN1103.pdf,00070864.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2183,1,1,1,0,0,0,0,2,2014-218301
36,02,1103,558,0,,7512,1,1,2014,06,08,218302,0599002,0,0,2,NYJN1103.pdf,00070866.tif,ORIGINAL,BFT LARGE SCHOOL,4678,2183,2,1,0,0,0,0,0,2,2014-218302
36,02,1103,559,0,,7512,1,1,2014,06,08,218302,0599002,0,0,2,NYJN1103.pdf,00070866.tif,ORIGINAL,BIGEYE TUNA,4691,2183,1,2,0,0,0,0,0,2,2014-218302
36,01,1104,560,0,,7512,1,1,2014,06,14,222801,0590624,0,0,2,NYJN1104.pdf,00071141.tif,ORIGINAL,BLUE SHARK,4931,2228,1,0,0,4,0,0,0,2,2014-222801
36,02,1104,561,0,,7512,1,1,2014,06,14,222802,0590213,0,1,2,NYJN1104.pdf,00071143.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2228,1,1,1,0,0,0,1,2,2014-222802
36,02,1104,562,0,,7512,1,1,2014,06,14,222802,0590213,0,1,2,NYJN1104.pdf,00071143.tif,ORIGINAL,BLUE SHARK,4931,2228,2,0,0,2,0,0,0,2,2014-222802
36,03,1104,563,0,,7512,1,1,2014,06,14,222803,0590213,0,1,2,NYJN1104.pdf,00071145.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2228,1,1,1,0,0,0,1,2,2014-222803
36,03,1104,564,0,,7512,1,1,2014,06,14,222803,0590213,0,1,2,NYJN1104.pdf,00071145.tif,ORIGINAL,SANDBAR SHARK,4821,2228,3,0,0,1,0,0,0,2,2014-222803
36,03,1104,565,0,,7512,1,1,2014,06,14,222803,0590213,0,1,2,NYJN1104.pdf,00071145.tif,ORIGINAL,BLUE SHARK,4931,2228,2,0,0,5,0,0,0,2,2014-222803
36,04,1104,566,0,,7512,1,1,2014,06,14,222804,0590213,0,1,2,NYJN1104.pdf,00071147.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2228,1,1,1,0,0,0,1,2,2014-222804
36,05,1104,567,0,,7512,1,1,2014,06,14,222805,0590213,0,1,2,NYJN1104.pdf,00071149.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2228,1,1,1,0,0,0,1,1,2014-222805
36,06,1104,568,0,,7512,1,1,2014,06,14,222806,0590213,0,1,2,NYJN1104.pdf,00071151.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2228,2,0,0,1,0,0,0,1,2014-222806
36,06,1104,569,0,,7512,1,1,2014,06,14,222806,0590213,0,1,2,NYJN1104.pdf,00071151.tif,ORIGINAL,BLUE SHARK,4931,2228,1,1,1,7,0,0,1,1,2014-222806
36,07,1104,570,0,,7512,1,1,2014,06,14,222807,0590213,0,0,2,NYJN1104.pdf,00071153.tif,ORIGINAL,BLUE SHARK,4931,2228,1,0,0,5,0,0,0,2,2014-222807
36,08,1104,571,0,,7512,1,1,2014,06,14,222808,0590213,0,0,2,NYJN1104.pdf,00071155.tif,ORIGINAL,BLUE SHARK,4931,2228,1,0,0,1,0,0,0,2,2014-222808
36,09,1104,572,0,,7512,1,1,2014,06,14,222809,0590213,0,1,2,NYJN1104.pdf,00071157.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2228,2,1,1,0,0,0,1,3,2014-222809
36,09,1104,573,0,,7512,1,1,2014,06,14,222809,0590213,0,1,2,NYJN1104.pdf,00071157.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2228,3,0,0,1,0,0,0,3,2014-222809
36,09,1104,574,0,,7512,1,1,2014,06,14,222809,0590213,0,1,2,NYJN1104.pdf,00071157.tif,ORIGINAL,BLUE SHARK,4931,2228,1,0,0,8,0,0,0,3,2014-222809
36,10,1104,575,0,,7512,1,1,2014,06,14,222810,0590213,0,1,2,NYJN1104.pdf,00071159.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2228,1,1,1,0,0,0,1,2,2014-222810
36,11,1104,576,0,,7512,1,1,2014,06,14,222811,0590213,0,0,2,NYJN1104.pdf,00071161.tif,ORIGINAL,BLUE SHARK,4931,2228,1,0,0,2,0,0,0,1,2014-222811
36,01,1106,577,0,,7517,1,1,2014,06,21,234301,0590626,0,0,1,NYJN1106.pdf,00071781.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,8,2014-234301
36,02,1106,578,0,,7517,1,1,2014,06,21,234302,0590626,0,0,1,NYJN1106.pdf,00071783.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2343,1,1,1,0,0,0,1,2,2014-234302
36,02,1106,579,0,,7517,1,1,2014,06,21,234302,0590626,0,0,1,NYJN1106.pdf,00071783.tif,ORIGINAL,BLUE SHARK,4931,2343,2,0,0,1,0,0,0,2,2014-234302
36,03,1106,580,0,,7517,1,1,2014,06,21,234303,0590626,0,0,1,NYJN1106.pdf,00071785.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,2,2014-234303
36,04,1106,581,0,,7517,1,1,2014,06,21,234304,0590626,0,0,1,NYJN1106.pdf,00071787.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,2,2014-234304
36,05,1106,582,0,,7517,1,1,2014,06,21,234305,0590626,0,0,1,NYJN1106.pdf,00071789.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,2,2014-234305
36,06,1106,583,0,,7517,1,1,2014,06,21,234306,0590626,0,0,2,NYJN1106.pdf,00071791.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,2,2014-234306
36,07,1106,584,0,,7517,1,1,2014,06,21,234307,0590626,0,0,1,NYJN1106.pdf,00071793.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,3,2014-234307
36,07,1106,585,0,,7517,1,1,2014,06,21,234307,0590626,0,0,1,NYJN1106.pdf,00071793.tif,ORIGINAL,BLUE SHARK,4931,2343,2,0,0,6,0,0,0,3,2014-234307
36,08,1106,586,0,,7517,1,1,2014,06,21,234308,0590626,0,0,1,NYJN1106.pdf,00071795.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,2,2014-234308
36,09,1106,587,0,,7517,1,1,2014,06,21,234309,0590626,0,0,1,NYJN1106.pdf,00071797.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,1,0,0,1,3,2014-234309
36,09,1106,588,0,,7517,1,1,2014,06,21,234309,0590626,0,0,1,NYJN1106.pdf,00071797.tif,ORIGINAL,BLUE SHARK,4931,2343,2,0,0,1,0,0,0,3,2014-234309
36,10,1106,589,0,,7517,1,1,2014,06,21,234310,0590626,0,0,1,NYJN1106.pdf,00071799.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,2,2014-234310
36,11,1106,590,0,,7517,1,1,2014,06,21,234311,0590626,0,0,1,NYJN1106.pdf,00071801.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2343,1,1,1,0,0,0,1,2,2014-234311
36,01,1109,591,0,,7512,1,1,2014,06,28,244901,0590624,0,0,2,NYJN1109.pdf,00072354.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2449,1,1,1,0,0,0,0,2,2014-244901
36,01,1109,592,0,,7512,1,1,2014,06,28,244901,0590624,0,0,2,NYJN1109.pdf,00072354.tif,ORIGINAL,BLUE SHARK,4931,2449,2,0,0,1,0,0,0,2,2014-244901
36,02,1109,593,0,,7512,1,2,2014,06,28,244902,0590626,0,0,1,NYJN1109.pdf,00072356.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2449,1,1,1,0,0,0,0,2,2014-244902
36,03,1109,594,1,ALIVE;,7512,1,2,2014,06,28,244903,0590626,0,0,2,NYJN1109.pdf,00072358.tif,ORIGINAL,GREAT WHITE SHARK,4801,2449,1,0,0,1,0,0,0,3,2014-244903
36,04,1109,595,0,,7512,1,2,2014,06,28,244904,0590626,0,1,1,NYJN1109.pdf,00072360.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2449,1,1,1,2,0,0,1,3,2014-244904
36,01,1110,596,0,,7466,4,1,2014,06,28,249001,1030085,0,0,2,NYJN1110.pdf,00072579.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2490,1,1,1,2,0,0,0,2,2014-249001
36,02,1110,597,0,,7466,4,1,2014,06,28,249002,1030146,0,0,2,NYJN1110.pdf,00072581.tif,ORIGINAL,BLUE SHARK,4931,2490,1,0,0,20,0,0,0,2,2014-249002
36,03,1110,598,0,,7466,4,1,2014,06,28,249003,1030085,0,0,2,NYJN1110.pdf,00072583.tif,ORIGINAL,BLUE SHARK,4931,2490,1,0,0,5,0,0,0,3,2014-249003
36,04,1110,599,0,,7466,4,1,2014,06,28,249004,1030085,0,0,2,NYJN1110.pdf,00072585.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2490,1,1,0,0,0,0,0,2,2014-249004
36,04,1110,600,0,,7466,4,1,2014,06,28,249004,1030085,0,0,2,NYJN1110.pdf,00072585.tif,ORIGINAL,BLUE SHARK,4931,2490,2,0,0,4,0,0,0,2,2014-249004
36,05,1110,601,0,,7466,4,1,2014,06,28,249005,1030085,0,0,2,NYJN1110.pdf,00072587.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2490,2,0,0,5,0,0,0,1,2014-249005
36,05,1110,602,0,,7466,4,1,2014,06,28,249005,1030085,0,0,2,NYJN1110.pdf,00072587.tif,ORIGINAL,BLUE SHARK,4931,2490,1,0,0,1,0,0,0,1,2014-249005
36,06,1110,603,0,,7466,4,1,2014,06,28,249006,1030085,0,0,2,NYJN1110.pdf,00072589.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2490,1,0,0,3,0,0,0,2,2014-249006
36,06,1110,604,0,,7466,4,1,2014,06,28,249006,1030085,0,0,2,NYJN1110.pdf,00072589.tif,ORIGINAL,BLUE SHARK,4931,2490,2,0,0,5,0,0,0,2,2014-249006
36,07,1110,605,0,,7466,4,1,2014,06,28,249007,1030135,0,0,2,NYJN1110.pdf,00072591.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2490,1,0,0,2,0,0,0,2,2014-249007
36,01,1111,606,0,,7512,1,1,2014,06,29,245001,0590043,0,0,2,NYJN1111.pdf,00072365.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2450,2,1,1,0,0,0,0,3,2014-245001
36,01,1111,607,0,,7512,1,1,2014,06,29,245001,0590043,0,0,2,NYJN1111.pdf,00072365.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2450,1,0,0,1,0,0,0,3,2014-245001
36,02,1111,608,0,,7512,1,1,2014,06,29,245002,0590624,0,0,1,NYJN1111.pdf,00072367.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2450,1,1,1,0,0,0,0,2,2014-245002
36,01,1114,609,0,,7517,2,1,2014,06,28,249701,1030342,1,1,2,NYJN1114.pdf,00072679.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2497,1,1,1,0,0,0,1,2,2014-249701
36,01,1114,610,0,,7517,2,1,2014,06,28,249701,1030342,1,1,2,NYJN1114.pdf,00072679.tif,ORIGINAL,BLUE SHARK,4931,2497,2,0,0,2,0,0,0,2,2014-249701
36,02,1114,611,0,,7517,2,1,2014,06,28,249702,1030342,0,0,2,NYJN1114.pdf,00072681.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2497,2,0,0,1,0,0,0,2,2014-249702
36,02,1114,612,0,,7517,2,1,2014,06,28,249702,1030342,0,0,2,NYJN1114.pdf,00072681.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2497,1,1,1,0,0,0,1,2,2014-249702
36,03,1114,613,0,,7517,2,1,2014,06,28,249703,1030342,0,0,2,NYJN1114.pdf,00072683.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2497,1,1,1,0,0,0,1,2,2014-249703
36,03,1114,614,0,,7517,2,1,2014,06,28,249703,1030342,0,0,2,NYJN1114.pdf,00072683.tif,ORIGINAL,SANDBAR SHARK,4821,2497,2,0,0,2,0,0,0,2,2014-249703
36,04,1114,615,0,,7517,2,1,2014,06,28,249704,1030342,0,0,2,NYJN1114.pdf,00072685.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2497,1,1,1,1,0,0,1,2,2014-249704
36,04,1114,616,0,,7517,2,1,2014,06,28,249704,1030342,0,0,2,NYJN1114.pdf,00072685.tif,ORIGINAL,BLUE SHARK,4931,2497,2,0,0,2,0,0,0,2,2014-249704
36,05,1114,617,1,RARE OR ILLEGAL SPECIES KEPT;,7517,2,1,2014,06,28,249705,1030342,0,0,2,NYJN1114.pdf,00072687.tif,ORIGINAL,TIGER SHARK,4911,2497,1,1,1,0,0,0,1,2,2014-249705
36,06,1114,618,0,,7517,2,1,2014,06,28,249706,1030342,0,1,2,NYJN1114.pdf,00072689.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2497,1,1,1,2,0,0,0,2,2014-249706
36,07,1114,619,0,,7517,2,1,2014,06,28,249707,1030342,0,0,2,NYJN1114.pdf,00072691.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2497,1,1,1,3,0,0,0,2,2014-249707
36,08,1114,620,0,,7517,2,1,2014,06,28,249708,1030342,0,1,2,NYJN1114.pdf,00072693.tif,ORIGINAL,BLUEFISH,230,2497,2,1,1,0,0,0,0,1,2014-249708
36,08,1114,621,0,,7517,2,1,2014,06,28,249708,1030342,0,0,2,NYJN1114.pdf,00072693.tif,ORIGINAL,BLUE SHARK,4931,2497,1,0,0,2,0,0,0,1,2014-249708
36,09,1114,622,0,,7517,2,1,2014,06,28,249709,1030342,0,0,2,NYJN1114.pdf,00072695.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2497,1,1,1,0,0,0,0,2,2014-249709
36,10,1114,623,0,,7517,2,1,2014,06,28,249710,1031780,0,1,2,NYJN1114.pdf,00072697.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2497,1,0,0,1,0,0,0,2,2014-249710
36,10,1114,624,0,,7517,2,1,2014,06,28,249710,1031780,1,1,2,NYJN1114.pdf,00072697.tif,ORIGINAL,BLUE SHARK,4931,2497,2,0,0,1,0,0,0,2,2014-249710
36,11,1114,625,0,,7517,2,1,2014,06,28,249711,1031780,0,1,1,NYJN1114.pdf,00072699.tif,ORIGINAL,BLUEFISH,230,2497,3,1,1,0,0,0,0,2,2014-249711
36,11,1114,626,0,,7517,2,1,2014,06,28,249711,1031780,0,1,1,NYJN1114.pdf,00072699.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2497,1,1,1,0,0,0,0,2,2014-249711
36,11,1114,627,0,,7517,2,1,2014,06,28,249711,1031780,0,1,1,NYJN1114.pdf,00072699.tif,ORIGINAL,STRIPED BASS,4180,2497,2,4,4,0,0,0,0,2,2014-249711
36,12,1114,628,0,,7517,2,1,2014,06,28,249712,1031780,0,0,2,NYJN1114.pdf,00072701.tif,ORIGINAL,BLUE SHARK,4931,2497,1,0,0,4,0,0,0,2,2014-249712
36,01,1115,629,0,,7466,4,1,2014,06,07,212301,1030085,1,0,2,NYJN1115.pdf,00070528.tif,ORIGINAL,BLUE SHARK,4931,2123,1,0,0,12,0,0,0,3,2014-212301
36,01,1119,630,0,,7459,4,1,2014,06,14,224401,1030085,0,0,2,NYJN1119.pdf,00071199.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2244,2,1,0,0,0,0,1,2,2014-224401
36,01,1119,631,0,,7459,4,1,2014,06,14,224401,1030085,0,0,2,NYJN1119.pdf,00071199.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,1,0,0,0,2,2014-224401
36,02,1119,632,0,,7459,4,1,2014,06,14,224402,1030085,0,0,1,NYJN1119.pdf,00071201.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2244,2,1,1,0,0,0,1,2,2014-224402
36,02,1119,633,0,,7459,4,1,2014,06,14,224402,1030085,0,0,1,NYJN1119.pdf,00071201.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,1,0,0,0,2,2014-224402
36,03,1119,634,0,,7459,4,1,2014,06,14,224403,1030085,0,0,2,NYJN1119.pdf,00071203.tif,ORIGINAL,BLUE SHARK,4931,2244,1,1,1,4,0,0,1,2,2014-224403
36,04,1119,635,0,,7459,4,1,2014,06,14,224404,1030085,0,0,2,NYJN1119.pdf,00071205.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,20,0,0,0,2,2014-224404
36,05,1119,636,0,,7459,4,1,2014,06,14,224405,1030135,0,0,1,NYJN1119.pdf,00071207.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2244,1,1,1,0,0,0,1,2,2014-224405
36,05,1119,637,0,,7459,4,1,2014,06,14,224405,1030135,0,0,1,NYJN1119.pdf,00071207.tif,ORIGINAL,BLUE SHARK,4931,2244,2,0,0,2,0,0,0,2,2014-224405
36,06,1119,638,0,,7459,4,1,2014,06,14,224406,1030085,0,0,2,NYJN1119.pdf,00071209.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2244,1,1,1,0,0,0,1,2,2014-224406
36,06,1119,639,0,,7459,4,1,2014,06,14,224406,1030085,0,0,2,NYJN1119.pdf,00071209.tif,ORIGINAL,BLUE SHARK,4931,2244,2,0,0,5,0,0,0,2,2014-224406
36,07,1119,640,0,,7459,4,1,2014,06,14,224407,1030085,0,0,2,NYJN1119.pdf,00071211.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,20,0,0,0,3,2014-224407
36,09,1119,641,0,,7459,4,1,2014,06,14,224409,1030085,0,0,2,NYJN1119.pdf,00071214.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,5,0,0,0,2,2014-224409
36,10,1119,642,0,,7459,4,1,2014,06,14,224410,1030085,0,0,2,NYJN1119.pdf,00071216.tif,ORIGINAL,SPINY DOGFISH,3521,2244,1,0,0,2,0,0,0,2,2014-224410
36,11,1119,643,0,,7459,4,1,2014,06,14,224411,1030085,0,0,2,NYJN1119.pdf,00071218.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,20,0,0,0,2,2014-224411
36,12,1119,644,0,,7459,4,1,2014,06,14,224412,1030085,0,0,2,NYJN1119.pdf,00071220.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,10,0,0,0,4,2014-224412
36,13,1119,645,0,,7459,4,1,2014,06,14,224413,1030085,0,0,2,NYJN1119.pdf,00071222.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2244,1,1,0,0,0,0,1,2,2014-224413
36,14,1119,646,0,,7459,4,1,2014,06,14,224414,1030085,0,0,2,NYJN1119.pdf,00071224.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,25,0,0,0,2,2014-224414
36,15,1119,647,0,,7459,4,1,2014,06,14,224415,1030085,0,0,2,NYJN1119.pdf,00071226.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,20,0,0,0,2,2014-224415
36,16,1119,648,0,,7459,4,1,2014,06,14,224416,1030085,0,0,2,NYJN1119.pdf,00071228.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2244,1,1,0,1,0,0,1,3,2014-224416
36,16,1119,649,0,,7459,4,1,2014,06,14,224416,1030085,0,0,2,NYJN1119.pdf,00071228.tif,ORIGINAL,BLUE SHARK,4931,2244,2,0,0,1,0,0,0,3,2014-224416
36,17,1119,650,0,,7459,4,1,2014,06,14,224417,1030085,0,0,2,NYJN1119.pdf,00071230.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2244,1,0,0,1,0,0,0,1,2014-224417
36,17,1119,651,0,,7459,4,1,2014,06,14,224417,1030085,0,0,2,NYJN1119.pdf,00071230.tif,ORIGINAL,BLUE SHARK,4931,2244,2,0,0,12,0,0,0,1,2014-224417
36,18,1119,652,0,,7459,4,1,2014,06,14,224418,1030085,0,0,2,NYJN1119.pdf,00071232.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,20,0,0,0,2,2014-224418
36,19,1119,653,0,,7459,4,1,2014,06,14,224419,1030085,0,0,2,NYJN1119.pdf,00071234.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2244,1,1,1,0,0,0,1,2,2014-224419
36,19,1119,654,0,,7459,4,1,2014,06,14,224419,1030085,0,0,2,NYJN1119.pdf,00071234.tif,ORIGINAL,BLUE SHARK,4931,2244,2,0,0,1,0,0,0,2,2014-224419
36,20,1119,655,0,,7459,4,1,2014,06,14,224420,1030134,0,0,2,NYJN1119.pdf,00071236.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,5,0,0,0,2,2014-224420
36,21,1119,656,0,,7459,4,1,2014,06,14,224421,1030085,0,0,2,NYJN1119.pdf,00071238.tif,ORIGINAL,BLUE SHARK,4931,2244,1,0,0,8,0,0,0,2,2014-224421
36,01,1120,657,0,,7466,5,1,2014,06,14,225901,1030037,1,0,1,NYJN1120.pdf,00071304.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2259,1,1,1,0,0,0,1,2,2014-225901
36,01,1120,658,0,,7466,5,1,2014,06,14,225901,1030037,1,0,1,NYJN1120.pdf,00071304.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2259,2,0,0,1,0,0,0,2,2014-225901
36,02,1120,659,0,,7466,5,1,2014,06,14,225902,1030037,0,0,1,NYJN1120.pdf,00071306.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2259,1,1,1,0,0,0,1,1,2014-225902
36,02,1120,660,0,,7466,5,1,2014,06,14,225902,1030037,0,0,1,NYJN1120.pdf,00071306.tif,ORIGINAL,BLUE SHARK,4931,2259,2,0,0,3,0,0,0,1,2014-225902
36,03,1120,661,0,,7466,5,1,2014,06,14,225903,1030133,0,0,2,NYJN1120.pdf,00071308.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2259,1,1,1,0,0,0,1,3,2014-225903
36,04,1120,662,0,,7466,5,1,2014,06,14,225904,1030133,0,0,2,NYJN1120.pdf,00071310.tif,ORIGINAL,BLUE SHARK,4931,2259,1,0,0,17,0,0,0,2,2014-225904
36,05,1120,663,0,,7466,5,1,2014,06,14,225905,1030133,0,0,2,NYJN1120.pdf,00071312.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2259,1,1,1,0,0,0,1,3,2014-225905
36,05,1120,664,0,,7466,5,1,2014,06,14,225905,1030133,0,0,2,NYJN1120.pdf,00071312.tif,ORIGINAL,BLUE SHARK,4931,2259,2,0,0,10,0,0,0,3,2014-225905
36,06,1120,665,0,,7466,5,1,2014,06,14,225906,1030133,0,0,2,NYJN1120.pdf,00071314.tif,ORIGINAL,BLUE SHARK,4931,2259,1,0,0,16,0,0,0,3,2014-225906
36,07,1120,666,0,,7466,5,1,2014,06,14,225907,1030133,1,0,1,NYJN1120.pdf,00071316.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2259,1,1,1,0,0,0,0,3,2014-225907
36,07,1120,667,0,,7466,5,1,2014,06,14,225907,1030133,1,0,1,NYJN1120.pdf,00071316.tif,ORIGINAL,BLUE SHARK,4931,2259,2,0,0,1,0,0,0,3,2014-225907
36,08,1120,668,0,,7466,5,1,2014,06,14,225908,1030123,0,1,2,NYJN1120.pdf,00071318.tif,ORIGINAL,BLUE SHARK,4931,2259,1,0,0,12,0,0,0,3,2014-225908
36,09,1120,669,0,,7466,5,1,2014,06,14,225909,1030037,0,0,2,NYJN1120.pdf,00071320.tif,ORIGINAL,BLUE SHARK,4931,2259,1,0,0,15,0,0,0,3,2014-225909
36,01,1123,670,0,,7466,4,1,2014,06,21,234401,1030085,0,0,2,NYJN1123.pdf,00071766.tif,ORIGINAL,YFT,4711,2344,1,2,2,0,0,0,0,2,2014-234401
36,02,1123,671,0,,7466,4,1,2014,06,21,234402,1030085,0,0,2,NYJN1123.pdf,00071768.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2344,1,1,1,0,0,0,0,3,2014-234402
36,03,1123,672,0,,7466,4,1,2014,06,21,234403,1030085,0,0,1,NYJN1123.pdf,00071770.tif,ORIGINAL,DOLPHIN,1050,2344,2,1,1,0,0,0,0,2,2014-234403
36,03,1123,673,0,,7466,4,1,2014,06,21,234403,1030085,0,0,1,NYJN1123.pdf,00071770.tif,ORIGINAL,YFT,4711,2344,1,1,1,0,0,0,0,2,2014-234403
36,04,1123,674,0,,7466,4,1,2014,06,21,234404,1030085,0,0,2,NYJN1123.pdf,00071772.tif,ORIGINAL,BLUE MARLIN,2171,2344,2,0,0,1,0,0,0,1,2014-234404
