tracker,stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,interr,filestat,month,day,year,enterr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
399401,44,2204,01,1087,0,,RIJL2204.pdf,3994,7926,00165027.tif,11,1,3,5,1,REVISED,07,20,2021,0,0094047,HAMMERHEAD SHARK,4950,2,0,0,1,0,0,0,2,2021-399401
399404,44,2204,04,1088,0,,RIJL2204.pdf,3994,7926,00165031.tif,11,1,3,2,1,ORIGINAL,07,20,2021,0,0099011,BFT GIANT,4671,1,1,1,0,0,0,0,1,2021-399404
399905,10,1102,05,53,0,,DEJL1102.pdf,3999,6783,00165048.tif,2,1,2,6,0,ORIGINAL,07,24,2021,0,0051599,YFT,4711,1,4,4,0,0,0,0,2,2021-399905
399906,10,1102,06,54,0,,DEJL1102.pdf,3999,6783,00165050.tif,2,1,3,5,0,ORIGINAL,07,24,2021,0,0051599,YFT,4711,1,2,2,0,0,0,0,2,2021-399906
399907,10,1102,07,55,0,,DEJL1102.pdf,3999,6783,00165052.tif,2,1,2,5,0,ORIGINAL,07,24,2021,0,0051599,YFT,4711,1,2,2,0,0,0,0,2,2021-399907
399911,10,1102,11,56,0,,DEJL1102.pdf,3999,6783,00165057.tif,2,1,2,4,0,ORIGINAL,07,24,2021,0,0051599,YFT,4711,1,1,1,0,0,0,0,2,2021-399911
400001,10,2208,01,143,0,,DEJL2208.PDF,4000,6783,00165061.tif,2,1,2,5,0,ORIGINAL,07,21,2021,0,0051599,YFT,4711,1,6,6,0,0,0,0,2,2021-400001
400002,10,2208,02,145,0,,DEJL2208.PDF,4000,6783,00165064.tif,2,1,3,6,1,ORIGINAL,07,21,2021,0,0051599,YFT,4711,1,15,15,0,0,0,0,1,2021-400002
400002,10,2208,02,144,0,,DEJL2208.PDF,4000,6783,00165064.tif,2,1,3,6,1,ORIGINAL,07,21,2021,0,0051599,SKIPJACK TUNA,4661,2,0,0,1,0,0,0,1,2021-400002
400101,10,2209,01,146,0,,DEJL2209.pdf,4001,6783,00165068.tif,2,1,3,4,0,ORIGINAL,07,22,2021,0,0051599,YFT,4711,1,1,1,0,0,0,0,1,2021-400101
400102,10,2209,02,148,0,,DEJL2209.pdf,4001,6783,00165070.tif,2,1,3,4,0,ORIGINAL,07,22,2021,0,0051599,YFT,4711,1,3,3,0,0,0,0,2,2021-400102
400102,10,2209,02,147,0,,DEJL2209.pdf,4001,6783,00165070.tif,2,1,3,4,0,ORIGINAL,07,22,2021,0,0051599,WHITE MARLIN,2161,2,0,0,1,0,0,0,2,2021-400102
400103,10,2209,03,150,0,,DEJL2209.pdf,4001,6783,00165072.tif,2,1,3,2,1,ORIGINAL,07,22,2021,0,0051599,YFT,4711,1,4,4,0,0,0,0,1,2021-400103
400103,10,2209,03,149,0,,DEJL2209.pdf,4001,6783,00165072.tif,2,1,3,2,1,ORIGINAL,07,22,2021,0,0051599,SKIPJACK TUNA,4661,2,1,1,0,0,0,0,1,2021-400103
400104,10,2209,04,151,0,,DEJL2209.pdf,4001,6783,00165074.tif,2,1,3,3,0,ORIGINAL,07,22,2021,0,0051599,YFT,4711,1,4,4,1,0,0,0,1,2021-400104
400105,10,2209,05,153,0,,DEJL2209.pdf,4001,6783,00165076.tif,2,1,2,5,0,ORIGINAL,07,22,2021,0,0051599,ALBACORE TUNA,4701,1,1,1,0,0,0,0,2,2021-400105
400105,10,2209,05,152,0,,DEJL2209.pdf,4001,6783,00165076.tif,2,1,2,5,0,ORIGINAL,07,22,2021,0,0051599,DOLPHIN,1050,2,3,3,0,0,0,0,2,2021-400105
400201,25,1127,01,437,0,,MAJL1127.pdf,4002,7821,00165080.tif,10,3,3,1,1,ORIGINAL,07,24,2021,0,0010922,ATLANTIC MACKEREL,2120,1,2,0,10,0,0,0,1,2021-400201
400201,25,1127,01,438,0,,MAJL1127.pdf,4002,7821,00165080.tif,10,3,3,1,1,ORIGINAL,07,24,2021,0,0010922,BFT GIANT,4671,3,1,0,0,0,1,0,1,2021-400201
400202,25,1127,02,439,0,,MAJL1127.pdf,4002,7821,00165082.tif,10,3,1,2,1,ORIGINAL,07,24,2021,0,0010922,ATLANTIC MACKEREL,2120,1,15,0,10,0,0,0,2,2021-400202
400203,25,1127,03,440,0,,MAJL1127.pdf,4002,7821,00165084.tif,10,3,2,2,1,ORIGINAL,07,24,2021,0,0010922,ATLANTIC MACKEREL,2120,1,4,0,26,0,0,0,2,2021-400203
400401,25,1136,01,449,0,,MAJL1136.pdf,4004,7867,00165090.tif,19,1,1,2,0,ORIGINAL,07,24,2021,0,0090685,SILVER HAKE,5090,1,2,0,0,0,0,0,2,2021-400401
400401,25,1136,01,448,0,,MAJL1136.pdf,4004,7867,00165090.tif,19,1,1,2,0,ORIGINAL,07,24,2021,0,0090685,ATLANTIC MACKEREL,2120,2,1,0,0,0,0,0,2,2021-400401
400402,25,1136,02,451,0,,MAJL1136.pdf,4004,7867,00165092.tif,19,1,1,1,0,ORIGINAL,07,24,2021,0,0090685,SILVER HAKE,5090,1,10,0,0,0,0,0,2,2021-400402
400402,25,1136,02,452,0,,MAJL1136.pdf,4004,7867,00165092.tif,19,1,1,1,0,ORIGINAL,07,24,2021,0,0090685,SQUID,8030,2,1,0,0,0,0,0,2,2021-400402
400402,25,1136,02,450,0,,MAJL1136.pdf,4004,7867,00165092.tif,19,1,1,1,0,ORIGINAL,07,24,2021,0,0090685,BFT LARGE SCHOOL,4678,3,0,0,1,0,0,0,2,2021-400402
400403,25,1136,03,453,0,,MAJL1136.pdf,4004,7867,00165094.tif,19,1,1,3,0,ORIGINAL,07,24,2021,1,0090685,HADDOCK,1479,1,10,0,0,0,0,0,2,2021-400403
400403,25,1136,03,455,0,,MAJL1136.pdf,4004,7867,00165094.tif,19,1,1,3,0,ORIGINAL,07,24,2021,1,0090685,SILVER HAKE,5090,2,15,0,0,0,0,0,2,2021-400403
400403,25,1136,03,454,0,,MAJL1136.pdf,4004,7867,00165094.tif,19,1,1,3,0,ORIGINAL,07,24,2021,1,0090685,HERRING,1670,3,10,0,0,0,0,0,2,2021-400403
400701,25,2109,01,471,0,,MAJL2109.pdf,4007,7887,00165102.tif,8,3,3,2,1,REVISED,07,21,2021,0,0230217,BFT GIANT,4671,1,1,1,0,0,1,0,1,2021-400701
401101,24,1106,01,169,0,,MDJL1106.pdf,4011,6936,00165114.tif,5,1,2,3,0,ORIGINAL,07,25,2021,0,0471493,YFT,4711,1,8,8,0,0,0,0,2,2021-401101
401201,24,1113,01,213,0,,MDJL1113.pdf,4012,6447,00165118.tif,3,1,3,6,0,ORIGINAL,07,24,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-401201
401202,24,1113,02,215,0,,MDJL1113.pdf,4012,6447,00165120.tif,3,1,3,4,0,ORIGINAL,07,24,2021,0,0470853,GOLDEN TILEFISH,4467,1,2,0,0,0,0,0,2,2021-401202
401202,24,1113,02,214,0,,MDJL1113.pdf,4012,6447,00165120.tif,3,1,3,4,0,ORIGINAL,07,24,2021,0,0470853,BLUELINE TILEFISH,4440,2,4,0,0,0,0,0,2,2021-401202
401203,24,1113,03,216,0,,MDJL1113.pdf,4012,6447,00165122.tif,3,1,2,3,0,ORIGINAL,07,24,2021,0,0470853,WHITE MARLIN,2161,1,0,0,1,0,0,0,2,2021-401203
401203,24,1113,03,217,0,,MDJL1113.pdf,4012,6447,00165122.tif,3,1,2,3,0,ORIGINAL,07,24,2021,0,0470853,YFT,4711,2,1,0,0,0,0,0,2,2021-401203
401204,24,1113,04,218,0,,MDJL1113.pdf,4012,6447,00165124.tif,3,1,2,5,0,ORIGINAL,07,24,2021,0,0470853,YFT,4711,1,4,0,0,0,0,0,2,2021-401204
401205,24,1113,05,219,0,,MDJL1113.pdf,4012,6447,00165126.tif,3,1,2,6,0,ORIGINAL,07,24,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-401205
401207,24,1113,07,220,0,,MDJL1113.pdf,4012,6447,00165129.tif,3,1,2,6,0,ORIGINAL,07,24,2021,0,0470853,ALBACORE TUNA,4701,1,3,0,0,0,0,0,2,2021-401207
401301,24,1114,01,221,0,,MDJL1114.pdf,4013,6555,00165133.tif,4,3,1,3,0,ORIGINAL,07,24,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-401301
401303,24,1114,03,222,0,,MDJL1114.pdf,4013,6555,00165136.tif,4,1,2,5,0,ORIGINAL,07,24,2021,0,0470856,YFT,4711,1,2,0,1,0,0,0,2,2021-401303
401305,24,1114,05,223,0,,MDJL1114.pdf,4013,6555,00165139.tif,4,3,2,2,0,ORIGINAL,07,24,2021,0,0470856,YFT,4711,1,2,0,0,0,0,0,2,2021-401305
401306,24,1114,06,224,0,,MDJL1114.pdf,4013,6555,00165141.tif,4,3,2,3,0,ORIGINAL,07,24,2021,0,0470856,BLUE MARLIN,2171,1,0,0,1,0,0,0,2,2021-401306
401308,24,1114,08,225,0,,MDJL1114.pdf,4013,6555,00165144.tif,4,3,2,3,0,ORIGINAL,07,24,2021,0,0470856,YFT,4711,1,3,0,0,0,0,0,2,2021-401308
401311,24,1114,11,226,0,,MDJL1114.pdf,4013,6555,00165148.tif,4,3,2,5,0,ORIGINAL,07,24,2021,0,0470856,DOLPHIN,1050,1,4,0,0,0,0,0,2,2021-401311
401401,24,2101,01,254,0,,MDJL2101.pdf,4014,6555,00165171.tif,4,3,2,2,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-401401
401403,24,2101,03,255,0,,MDJL2101.pdf,4014,6555,00165174.tif,4,3,2,2,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-401403
401404,24,2101,04,256,0,,MDJL2101.pdf,4014,6555,00165176.tif,4,3,2,2,0,ORIGINAL,07,23,2021,0,0470856,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-401404
401405,24,2101,05,258,0,,MDJL2101.pdf,4014,6555,00165178.tif,4,3,2,3,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,6,0,0,0,0,0,2,2021-401405
401405,24,2101,05,257,0,,MDJL2101.pdf,4014,6555,00165178.tif,4,3,2,3,0,ORIGINAL,07,23,2021,0,0470856,ALBACORE TUNA,4701,2,2,0,0,0,0,0,2,2021-401405
401407,24,2101,07,260,0,,MDJL2101.pdf,4014,6555,00165181.tif,4,3,2,3,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,2,0,0,0,0,0,2,2021-401407
401407,24,2101,07,259,0,,MDJL2101.pdf,4014,6555,00165181.tif,4,3,2,3,0,ORIGINAL,07,23,2021,0,0470856,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-401407
401408,24,2101,08,261,0,,MDJL2101.pdf,4014,6555,00165183.tif,4,3,8,2,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,5,0,0,0,0,0,2,2021-401408
401409,24,2101,09,262,0,,MDJL2101.pdf,4014,6555,00165185.tif,4,3,2,2,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-401409
401410,24,2101,10,263,0,,MDJL2101.pdf,4014,6555,00165187.tif,4,3,2,2,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,3,0,0,0,0,0,2,2021-401410
401411,24,2101,11,265,0,,MDJL2101.pdf,4014,6555,00165189.tif,4,3,2,3,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-401411
401411,24,2101,11,264,0,,MDJL2101.pdf,4014,6555,00165189.tif,4,3,2,3,0,ORIGINAL,07,23,2021,0,0470856,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-401411
401411,24,2101,11,266,0,,MDJL2101.pdf,4014,6555,00165189.tif,4,3,2,3,0,ORIGINAL,07,23,2021,0,0470856,TIGER SHARK,4911,3,0,0,1,0,0,0,2,2021-401411
401414,24,2101,14,267,0,,MDJL2101.pdf,4014,6555,00165193.tif,4,3,2,2,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-401414
401415,24,2101,15,268,0,,MDJL2101.pdf,4014,6555,00165195.tif,4,3,2,3,0,ORIGINAL,07,23,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-401415
401601,24,2114,01,307,0,,MDJL2114.PDF,4016,7945,00165199.tif,1,1,3,4,0,ORIGINAL,07,22,2021,0,0470019,YFT,4711,1,2,0,0,0,0,0,2,2021-401601
401602,24,2114,02,308,0,,MDJL2114.PDF,4016,7945,00165201.tif,1,1,3,6,0,ORIGINAL,07,22,2021,0,0470004,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-401602
401701,24,2214,01,370,0,,MDJL2214.pdf,4017,6447,00165207.tif,3,1,3,4,0,ORIGINAL,07,23,2021,0,0470853,YFT,4711,1,3,0,0,0,0,0,2,2021-401701
401701,24,2214,01,369,0,,MDJL2214.pdf,4017,6447,00165207.tif,3,1,3,4,0,ORIGINAL,07,23,2021,0,0470853,WHITE MARLIN,2161,2,0,0,1,0,0,0,2,2021-401701
401701,24,2214,01,368,0,,MDJL2214.pdf,4017,6447,00165207.tif,3,1,3,4,0,ORIGINAL,07,23,2021,0,0470853,DOLPHIN,1050,3,1,0,0,0,0,0,2,2021-401701
401702,24,2214,02,371,0,,MDJL2214.pdf,4017,6447,00165209.tif,3,1,2,4,0,ORIGINAL,07,23,2021,1,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-401702
401703,24,2214,03,372,0,,MDJL2214.pdf,4017,6447,00165211.tif,3,1,3,4,0,ORIGINAL,07,23,2021,0,0470853,YFT,4711,1,4,0,0,0,0,0,2,2021-401703
401704,24,2214,04,373,0,,MDJL2214.pdf,4017,6447,00165213.tif,3,1,3,7,0,ORIGINAL,07,23,2021,0,0470853,YFT,4711,1,1,0,1,0,0,0,2,2021-401704
401705,24,2214,05,374,0,,MDJL2214.pdf,4017,6447,00165215.tif,3,1,2,5,0,ORIGINAL,07,23,2021,0,0470853,YFT,4711,1,5,0,0,0,0,0,2,2021-401705
401706,24,2214,06,376,0,,MDJL2214.pdf,4017,6447,00165217.tif,3,1,2,4,0,ORIGINAL,07,23,2021,0,0470853,YFT,4711,1,3,0,0,0,0,0,2,2021-401706
401706,24,2214,06,375,0,,MDJL2214.pdf,4017,6447,00165217.tif,3,1,2,4,0,ORIGINAL,07,23,2021,0,0470853,WHITE MARLIN,2161,2,0,0,1,0,0,0,2,2021-401706
401707,24,2214,07,377,0,,MDJL2214.pdf,4017,6447,00165219.tif,3,1,2,6,0,ORIGINAL,07,23,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-401707
401708,24,2214,08,379,0,,MDJL2214.pdf,4017,6447,00165221.tif,3,1,2,5,0,ORIGINAL,07,23,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-401708
401708,24,2214,08,378,0,,MDJL2214.pdf,4017,6447,00165221.tif,3,1,2,5,0,ORIGINAL,07,23,2021,0,0470853,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-401708
401802,24,2219,02,406,0,,MDJL2219.pdf,4018,6783,00165226.tif,7,1,3,8,0,ORIGINAL,07,23,2021,0,0470938,YFT,4711,1,1,0,0,0,0,0,2,2021-401802
402001,33,1111,01,550,0,,NHJL1111.pdf,4020,7915,00165233.tif,3,3,3,2,0,ORIGINAL,07,24,2021,0,0150020,ATLANTIC MACKEREL,2120,1,0,0,30,0,0,0,2,2021-402001
402101,33,1113,01,551,0,,NHJL1113.pdf,4021,7915,00165237.tif,3,3,3,2,0,ORIGINAL,07,25,2021,1,0150020,HERRING,1670,1,0,0,1,0,0,0,2,2021-402101
402301,33,2103,01,571,0,,NHJL2103.pdf,4023,7799,00165243.tif,3,1,3,4,1,ORIGINAL,07,22,2021,0,0150020,SILVER HAKE,5090,1,6,0,0,0,0,0,1,2021-402301
402301,33,2103,01,570,0,,NHJL2103.pdf,4023,7799,00165243.tif,3,1,3,4,1,ORIGINAL,07,22,2021,0,0150020,BFT SMALL MEDIUM,4676,2,1,1,0,0,0,0,1,2021-402301
402302,33,2103,02,574,0,,NHJL2103.pdf,4023,7799,00165245.tif,3,1,1,3,0,ORIGINAL,07,22,2021,1,0150020,SILVER HAKE,5090,1,20,0,0,0,0,0,2,2021-402302
402302,33,2103,02,572,0,,NHJL2103.pdf,4023,7799,00165245.tif,3,1,1,3,0,ORIGINAL,07,22,2021,1,0150020,HERRING,1670,2,10,0,0,0,0,0,2,2021-402302
402302,33,2103,02,573,0,,NHJL2103.pdf,4023,7799,00165245.tif,3,1,1,3,0,ORIGINAL,07,22,2021,1,0150020,ATLANTIC MACKEREL,2120,3,100,0,0,0,0,0,2,2021-402302
402303,33,2103,03,575,0,,NHJL2103.pdf,4023,7799,00165247.tif,3,1,3,1,0,ORIGINAL,07,22,2021,0,0150020,ATLANTIC MACKEREL,2120,1,20,0,0,0,0,0,2,2021-402303
402304,33,2103,04,576,0,,NHJL2103.pdf,4023,7799,00165249.tif,3,1,3,1,0,ORIGINAL,07,22,2021,0,0150020,ATLANTIC MACKEREL,2120,1,50,0,0,0,0,0,1,2021-402304
402304,33,2103,04,577,0,,NHJL2103.pdf,4023,7799,00165249.tif,3,1,3,1,0,ORIGINAL,07,22,2021,0,0150020,BFT LARGE MEDIUM,4679,2,1,1,0,0,1,0,1,2021-402304
402401,33,2104,01,579,0,,NHJL2104.pdf,4024,7867,00165253.tif,3,1,1,3,1,ORIGINAL,07,23,2021,1,0150020,HERRING,1670,1,6,0,0,0,0,0,2,2021-402401
402401,33,2104,01,578,0,,NHJL2104.pdf,4024,7867,00165253.tif,3,1,1,3,1,ORIGINAL,07,23,2021,1,0150020,HADDOCK,1479,2,6,0,0,0,0,0,2,2021-402401
402401,33,2104,01,580,0,,NHJL2104.pdf,4024,7867,00165253.tif,3,1,1,3,1,ORIGINAL,07,23,2021,1,0150020,BFT SMALL MEDIUM,4676,3,0,0,1,0,0,0,2,2021-402401
402501,33,2116,01,595,0,,NHJL2116.pdf,4025,7913,00165257.tif,3,1,1,2,0,ORIGINAL,07,21,2021,0,0150020,BFT GIANT,4671,1,1,1,0,0,1,0,1,2021-402501
402501,33,2116,01,596,0,,NHJL2116.pdf,4025,7913,00165257.tif,3,1,1,2,0,ORIGINAL,07,21,2021,0,0150020,SQUID,8030,2,0,0,3,0,0,0,1,2021-402501
402502,33,2116,02,597,0,,NHJL2116.pdf,4025,7913,00165259.tif,3,1,3,5,0,ORIGINAL,07,21,2021,0,0150020,HERRING,1670,1,30,0,0,0,0,0,2,2021-402502
402502,33,2116,02,598,0,,NHJL2116.pdf,4025,7913,00165259.tif,3,1,3,5,0,ORIGINAL,07,21,2021,0,0150020,ATLANTIC MACKEREL,2120,2,30,0,0,0,0,0,2,2021-402502
402601,34,1103,01,643,0,,NJJL1103.pdf,4026,7508,00165264.tif,11,1,2,4,0,ORIGINAL,07,24,2021,0,0091044,YFT,4711,1,1,0,0,0,0,0,2,2021-402601
402602,34,1103,02,646,0,,NJJL1103.pdf,4026,7508,00165266.tif,11,1,2,3,0,ORIGINAL,07,24,2021,0,0091044,YFT,4711,1,3,3,0,0,0,0,1,2021-402602
402602,34,1103,02,644,0,,NJJL1103.pdf,4026,7508,00165266.tif,11,1,2,3,0,ORIGINAL,07,24,2021,0,0091044,WHITE MARLIN,2161,2,0,0,1,0,0,0,1,2021-402602
402602,34,1103,02,645,0,,NJJL1103.pdf,4026,7508,00165266.tif,11,1,2,3,0,ORIGINAL,07,24,2021,0,0091044,BLUELINE TILEFISH,4440,3,1,1,0,0,0,0,1,2021-402602
402605,34,1103,05,647,0,,NJJL1103.pdf,4026,7508,00165270.tif,11,1,2,3,0,ORIGINAL,07,24,2021,0,0091044,YFT,4711,1,0,0,2,0,0,0,2,2021-402605
402607,34,1103,07,649,0,,NJJL1103.pdf,4026,7508,00165273.tif,11,1,3,3,0,ORIGINAL,07,24,2021,0,0091044,YFT,4711,1,3,1,0,0,0,0,1,2021-402607
402607,34,1103,07,648,0,,NJJL1103.pdf,4026,7508,00165273.tif,11,1,3,3,0,ORIGINAL,07,24,2021,0,0091044,GOLDEN TILEFISH,4467,2,8,8,0,0,0,0,1,2021-402607
402608,34,1103,08,650,0,,NJJL1103.pdf,4026,7508,00165275.tif,11,1,2,7,0,ORIGINAL,07,24,2021,0,0090386,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-402608
402609,34,1103,09,651,0,,NJJL1103.pdf,4026,7508,00165277.tif,11,1,2,3,0,ORIGINAL,07,24,2021,0,0091044,SPANISH MACKEREL,3840,1,3,0,0,0,0,0,2,2021-402609
402610,34,1103,10,652,0,,NJJL1103.pdf,4026,7508,00165279.tif,11,1,2,4,0,ORIGINAL,07,24,2021,0,0091672,YFT,4711,1,1,0,0,0,0,0,2,2021-402610
402611,34,1103,11,654,0,,NJJL1103.pdf,4026,7508,00165281.tif,11,1,2,4,0,ORIGINAL,07,24,2021,0,0091671,YFT,4711,1,1,0,0,0,0,0,2,2021-402611
402611,34,1103,11,653,0,,NJJL1103.pdf,4026,7508,00165281.tif,11,1,2,4,0,ORIGINAL,07,24,2021,0,0091671,DOLPHIN,1050,2,3,0,0,0,0,0,2,2021-402611
402612,34,1103,12,655,0,,NJJL1103.pdf,4026,7508,00165283.tif,11,1,3,6,0,ORIGINAL,07,24,2021,0,0091671,YFT,4711,1,2,0,0,0,0,0,2,2021-402612
402613,34,1103,13,656,0,,NJJL1103.pdf,4026,7508,00165285.tif,11,1,2,6,0,ORIGINAL,07,24,2021,0,0091131,YFT,4711,1,11,0,4,0,0,0,2,2021-402613
402614,34,1103,14,657,0,,NJJL1103.pdf,4026,7508,00165287.tif,11,1,2,5,0,ORIGINAL,07,24,2021,0,0091131,DOLPHIN,1050,1,1,1,0,0,0,0,2,2021-402614
402614,34,1103,14,658,0,,NJJL1103.pdf,4026,7508,00165287.tif,11,1,2,5,0,ORIGINAL,07,24,2021,0,0091131,BLACK SEA BASS,3350,2,10,0,0,0,0,0,2,2021-402614
402615,34,1103,15,659,0,,NJJL1103.pdf,4026,7508,00165289.tif,11,1,3,6,0,ORIGINAL,07,24,2021,0,0091131,YFT,4711,1,1,0,0,0,0,0,2,2021-402615
402616,34,1103,16,660,0,,NJJL1103.pdf,4026,7508,00165291.tif,11,1,2,6,0,ORIGINAL,07,24,2021,0,0091131,WHITE MARLIN,2161,1,0,0,2,0,0,0,2,2021-402616
402617,34,1103,17,661,0,,NJJL1103.pdf,4026,7508,00165293.tif,11,1,2,5,0,ORIGINAL,07,24,2021,0,0091131,WHITE MARLIN,2161,1,0,0,4,0,0,0,2,2021-402617
402617,34,1103,17,662,0,,NJJL1103.pdf,4026,7508,00165293.tif,11,1,2,5,0,ORIGINAL,07,24,2021,0,0091131,BLUE MARLIN,2171,2,0,0,1,0,0,0,2,2021-402617
402618,34,1103,18,663,0,,NJJL1103.pdf,4026,7508,00165295.tif,11,1,2,9,0,ORIGINAL,07,24,2021,0,0091131,YFT,4711,1,4,0,0,0,0,0,2,2021-402618
402619,34,1103,19,666,0,,NJJL1103.pdf,4026,7508,00165297.tif,11,1,2,5,0,ORIGINAL,07,24,2021,1,0091131,YFT,4711,1,6,0,0,0,0,0,2,2021-402619
402619,34,1103,19,665,0,,NJJL1103.pdf,4026,7508,00165297.tif,11,1,2,5,0,ORIGINAL,07,24,2021,1,0091131,ALBACORE TUNA,4701,2,1,0,0,0,0,0,2,2021-402619
402619,34,1103,19,664,0,,NJJL1103.pdf,4026,7508,00165297.tif,11,1,2,5,0,ORIGINAL,07,24,2021,1,0091131,BIGEYE TUNA,4691,3,1,0,0,0,0,0,2,2021-402619
402620,34,1103,20,667,0,,NJJL1103.pdf,4026,7508,00165299.tif,11,1,3,5,0,ORIGINAL,07,24,2021,0,0091131,WHITE MARLIN,2161,1,0,0,4,0,0,0,2,2021-402620
402621,34,1103,21,668,0,,NJJL1103.pdf,4026,7508,00165301.tif,11,1,2,6,0,ORIGINAL,07,24,2021,0,0091131,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-402621
402621,34,1103,21,669,0,,NJJL1103.pdf,4026,7508,00165301.tif,11,1,2,6,0,ORIGINAL,07,24,2021,0,0091131,YFT,4711,2,4,0,0,0,0,0,2,2021-402621
402801,34,1116,01,703,0,,NJJL1116.pdf,4028,7509,00165308.tif,2,1,2,3,0,ORIGINAL,07,24,2021,0,0011063,YFT,4711,1,1,1,1,0,0,0,1,2021-402801
402801,34,1116,01,702,0,,NJJL1116.pdf,4028,7509,00165308.tif,2,1,2,3,0,ORIGINAL,07,24,2021,0,0011063,GOLDEN TILEFISH,4467,2,6,6,0,0,0,0,1,2021-402801
402802,34,1116,02,704,0,,NJJL1116.pdf,4028,7509,00165310.tif,2,1,2,4,0,ORIGINAL,07,24,2021,0,0011063,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-402802
402802,34,1116,02,705,0,,NJJL1116.pdf,4028,7509,00165310.tif,2,1,2,4,0,ORIGINAL,07,24,2021,0,0011063,YFT,4711,2,1,1,0,0,0,0,1,2021-402802
403001,34,1124,01,708,0,,NJJL1124.pdf,4030,7897,00165318.tif,4,1,3,6,0,ORIGINAL,07,24,2021,0,0099007,YFT,4711,1,7,0,1,0,0,0,2,2021-403001
403001,34,1124,01,707,0,,NJJL1124.pdf,4030,7897,00165318.tif,4,1,3,6,0,ORIGINAL,07,24,2021,0,0099007,TILEFISH,4470,2,5,0,0,0,0,0,2,2021-403001
403201,34,1201,01,709,0,,NJJL1201.pdf,4032,7831,00165326.tif,3,1,3,2,0,ORIGINAL,07,24,2021,0,0090900,YFT,4711,1,0,0,1,0,0,0,2,2021-403201
403202,34,1201,02,710,0,,NJJL1201.pdf,4032,7831,00165328.tif,3,1,2,3,0,ORIGINAL,07,24,2021,0,0090900,YFT,4711,1,5,0,0,0,0,0,2,2021-403202
403401,34,1213,01,730,0,,NJJL1213.pdf,4034,6416,00165394.tif,6,1,3,6,0,ORIGINAL,07,24,2021,0,0251808,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-403401
403402,34,1213,02,731,0,,NJJL1213.pdf,4034,6416,00165396.tif,6,1,2,3,0,ORIGINAL,07,24,2021,0,0251808,YFT,4711,1,2,2,0,0,0,0,1,2021-403402
403403,34,1213,03,732,0,,NJJL1213.pdf,4034,6416,00165398.tif,6,1,2,8,0,ORIGINAL,07,24,2021,0,0251050,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,1,2021-403403
403403,34,1213,03,733,0,,NJJL1213.pdf,4034,6416,00165398.tif,6,1,2,8,0,ORIGINAL,07,24,2021,0,0251050,YFT,4711,2,5,4,0,0,0,0,1,2021-403403
403404,34,1213,04,734,0,,NJJL1213.pdf,4034,6416,00165400.tif,6,1,2,4,0,ORIGINAL,07,24,2021,0,0259125,YFT,4711,1,1,0,0,0,0,0,2,2021-403404
403405,34,1213,05,735,0,,NJJL1213.pdf,4034,6416,00165402.tif,6,1,2,2,0,ORIGINAL,07,24,2021,0,0259125,DUSKY SHARK,4841,1,0,0,1,0,0,0,2,2021-403405
403407,34,1213,07,737,0,,NJJL1213.pdf,4034,6416,00165405.tif,6,1,3,5,0,ORIGINAL,07,24,2021,0,0259005,SWORDFISH,4328,1,1,0,0,0,0,0,2,2021-403407
403407,34,1213,07,738,0,,NJJL1213.pdf,4034,6416,00165405.tif,6,1,3,5,0,ORIGINAL,07,24,2021,0,0259005,YFT,4711,2,2,0,0,0,0,0,2,2021-403407
