tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,month,day,intdate,tracker,batch,site_no,county,filestat,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,51,VA,6,04,6,6,SAMS HILL,6778,51,1800,1108,0024,7,1,1,2,2,2,1700,4672,1050,2,2,7,7,0,1,1,1,0,0,0,3,9998,9998,28,100,98,2,1,1,vajn1108.tif,00036940.tif,2011,0,0,0,06,26,18804,029404,0294,0010024,001,ORIGINAL,8,452,0,,N,1,2011-029404
9650,24,MD,MSSA TUNAMENT,05,6,6,20 FATHOM LONE,6778,51,1845,1108,0025,7,3,1,2,1,1,1825,4656,1050,1,2,10,8,0,1,1,1,0,0,0,4,3725,7445,35,130,72,2,1,1,vajn1108.tif,00036942.tif,2011,1,0,0,06,26,18804,029405,0294,0010025,001,ORIGINAL,8,550,0,,Y,2,2011-029405
6,51,VA,6,06,6,6,26 MILE HILL,6778,51,1900,1108,0025,7,1,2,2,3,1,1830,7777,3350,2,2,8,2,0,1,1,1,0,0,0,1,3715,7510,26,80,98,2,2,1,vajn1108.tif,00036944.tif,2011,0,1,0,06,26,18804,029406,0294,0010025,001,ORIGINAL,8,451,0,,Y,2,2011-029406
6,10,DE,6,01,6,6,BALTIMORE CANYON,6447,10,1542,1203,1599,2,1,2,2,3,6,1530,3551,7777,2,2,10,18,0,0,1,0,1,0,0,5,3820,7345,65,800,98,2,1,1,dejn1203.tif,00036948.tif,2011,0,1,0,06,11,18789,029501,0295,0051599,005,ORIGINAL,6,121,0,,N,2,2011-029501
6,24,MD,6,02,6,6,BALTIMORE CANYON,6447,10,1624,1203,1599,2,1,1,2,8,6,1615,4711,4672,2,2,8,4,0,1,1,1,0,0,0,4,3814,7350,78,1200,98,2,1,1,dejn1203.tif,00036950.tif,2011,0,0,0,06,11,18789,029502,0295,0051599,005,ORIGINAL,6,120,0,,N,2,2011-029502
6,10,DE,6,03,6,6,BALTIMORE CANYON,6447,10,1630,1203,1599,2,1,1,2,2,1,1625,4656,1050,2,2,8,7,0,1,1,1,0,0,0,4,3820,7345,60,99998,98,2,2,1,dejn1203.tif,00036952.tif,2011,0,0,0,06,11,18789,029503,0295,0051599,005,ORIGINAL,6,118,0,,Y,2,2011-029503
6,10,DE,6,04,6,6,B BUOY,6447,10,1706,1203,1599,2,1,1,2,2,1,1700,3591,9996,2,1,3,4,0,0,1,0,1,0,0,5,9998,9998,10,70,70,1,2,2,dejn1203.tif,00036954.tif,2011,0,1,0,06,11,18789,029504,0295,0051599,005,ORIGINAL,6,115,0,,Y,2,2011-029504
6,10,DE,6,05,6,6,HOT DOG,6447,10,1732,1203,1599,2,1,1,2,2,7,1720,3551,3531,2,1,8,8,0,0,1,0,1,0,0,3,3806,7417,56,350,75,2,1,1,dejn1203.tif,00036955.tif,2011,0,1,0,06,11,18789,029505,0295,0051599,005,ORIGINAL,6,114,0,,Y,2,2011-029505
6,10,DE,6,06,6,6,BALTIMORE CANYON,6447,10,1754,1203,1599,2,1,1,2,2,1,1745,4711,2161,2,2,8,9,0,1,1,1,0,0,0,6,3814,7350,60,900,79,2,1,1,dejn1203.tif,00036957.tif,2011,0,0,0,06,11,18789,029506,0295,0051599,005,ORIGINAL,6,116,0,,Y,2,2011-029506
6,10,DE,6,07,6,6,HOT DOG,6447,10,1758,1203,1599,2,1,1,2,2,1,1750,3551,3531,2,2,4,6,0,0,1,0,1,0,0,3,3806,7417,50,180,68,2,1,2,dejn1203.tif,00036959.tif,2011,0,0,0,06,11,18789,029507,0295,0051599,005,ORIGINAL,6,112,0,,Y,2,2011-029507
6,10,DE,6,08,6,6,BALTIMORE CANYON,6447,10,1804,1203,1599,2,1,1,2,9,6,1745,4656,9996,2,12,7,9,0,1,1,1,0,0,0,5,3814,7350,65,1000,98,2,2,1,dejn1203.tif,00036960.tif,2011,0,0,0,06,11,18789,029508,0295,0051599,005,ORIGINAL,6,123,0,,N,2,2011-029508
6,10,DE,6,09,6,6,HOT DOG,6447,10,1816,1203,1599,2,1,1,2,3,1,1800,4711,4672,2,2,9,7,0,1,1,1,0,0,0,4,3806,7417,47,250,75,2,1,1,dejn1203.tif,00036962.tif,2011,0,0,0,06,11,18789,029509,0295,0051599,005,ORIGINAL,6,113,0,,N,2,2011-029509
6,10,DE,6,10,6,6,BALTIMORE CANYON,6447,10,1831,1203,1599,2,1,1,2,2,1,1826,4656,9996,2,2,8,8,0,1,1,1,0,0,0,4,3814,7350,65,1200,75,1,1,1,dejn1203.tif,00036964.tif,2011,1,1,0,06,11,18789,029510,0295,0051599,005,ORIGINAL,6,117,0,,Y,2,2011-029510
6,10,DE,6,11,6,6,BALTIMORE CANYON,6447,10,1856,1203,1599,2,1,1,2,3,6,1835,4711,9996,2,2,10,9,0,1,1,1,0,0,0,6,3814,7350,62,600,75,2,1,2,dejn1203.tif,00036966.tif,2011,0,1,0,06,11,18789,029511,0295,0051599,005,ORIGINAL,6,122,0,,N,2,2011-029511
6,10,DE,6,12,6,6,BALTIMORE CANYON,6447,10,1910,1203,1599,2,1,1,2,2,1,1900,4711,1050,2,2,6,6,0,1,1,1,0,0,0,4,3806,7349,75,2200,74,1,2,1,dejn1203.tif,00036967.tif,2011,0,0,0,06,11,18789,029512,0295,0051599,005,ORIGINAL,6,119,0,,Y,2,2011-029512
6,25,MA,6,01,6,LIVE LINE,SE STELLWAGEN,7279,25,1355,1104,0217,8,3,1,2,3,2,1350,4678,9996,2,1,5,3,1,0,0,1,0,0,1,2,4210,7015,25,150,98,2,1,2,majn1104.tif,00036972.tif,2011,1,0,0,06,11,18789,029601,0296,0230217,023,ORIGINAL,2,256,0,,Y,2,2011-029601
6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK,7279,25,1410,1104,0217,8,3,1,2,2,1,1400,4678,9996,2,2,2,5,1,0,0,0,0,0,1,2,4216,7017,15,150,60,2,1,2,majn1104.tif,00036973.tif,2011,0,0,0,06,11,18789,029602,0296,0230217,023,ORIGINAL,2,257,0,,Y,2,2011-029602
6,36,NY,6,01,6,6,BUTTERFISH HOLE,7371,36,1710,1112,0085,4,1,2,1,3,7,1700,3551,3531,2,2,4,7,0,0,1,0,1,0,0,6,4050,7135,30,140,63,2,1,1,nyjn1112.tif,00037508.tif,2011,1,1,0,06,25,18803,038501,0385,1030085,103,ORIGINAL,4,411,0,,N,2,2011-038501
6,36,NY,6,02,6,6,NORTH OF 40 FATHOM,7371,36,1730,1112,0085,4,1,1,1,2,6,1700,4676,4711,2,2,6,6,0,1,0,1,0,0,0,4,4025,7135,35,250,63,2,1,2,nyjn1112.tif,00037510.tif,2011,0,1,0,06,25,18803,038502,0385,1030085,103,ORIGINAL,4,412,0,,N,2,2011-038502
T202,09,CT,MMB SHARK TAG TOURNAMENT,03,6,6,40 FATHOM SO OF RANGER,7371,36,1745,1112,0085,4,1,1,2,2,1,1700,3551,3531,1,2,4,8,0,0,1,0,1,1,0,6,4020,7150,44,235,62,2,1,1,nyjn1112.tif,00037511.tif,2011,0,1,0,06,25,18803,038503,0385,1030085,103,ORIGINAL,4,606,0,,Y,2,2011-038503
T202,36,NY,MMB SHARK TAG TOURNAMENT,04,6,6,SE OF BLOCK ISLAND,7371,36,1925,1112,0146,4,1,1,2,2,7,1800,3551,3531,1,2,4,7,0,0,1,0,1,1,0,5,4100,7000,40,160,64,2,1,1,nyjn1112.tif,00037513.tif,2011,0,1,0,06,25,18803,038504,0385,1030146,103,ORIGINAL,4,605,0,,Y,2,2011-038504
6,36,NY,6,01,6,6,BUTTERFISH HOLE,7371,36,1500,2118,0134,4,1,2,1,3,1,1450,3551,4931,2,2,2,6,0,0,1,0,1,1,0,4,4050,7135,31,175,63,2,1,1,nyjn2118.tif,00037499.tif,2011,0,1,0,06,24,18802,038701,0387,1030134,103,ORIGINAL,4,422,0,,Y,2,2011-038701
T202,36,NY,MMB SHARK TAG TOURNAMENT,02,6,6,20 MILES SOUTH OF SHINNECOCK,7371,36,1740,2118,0133,4,1,1,2,2,1,1700,3551,3531,1,1,4,8,0,0,1,0,1,0,0,3,9998,9998,20,160,68,1,1,1,nyjn2118.tif,00037501.tif,2011,0,1,0,06,24,18802,038702,0387,1030133,103,ORIGINAL,4,615,0,,Y,2,2011-038702
T202,36,NY,MMB SHARK TAG TOURNAMENT,03,6,6,BUTTERFISH HOLE,7371,36,1730,2118,0133,4,1,2,1,2,6,1700,3551,3531,1,1,4,6,0,0,1,0,1,1,0,5,4050,7135,30,170,63,2,1,1,nyjn2118.tif,00037503.tif,2011,0,1,0,06,24,18802,038703,0387,1030133,103,ORIGINAL,4,616,0,,N,2,2011-038703
6,34,NJ,6,01,6,6,SPENCER CANYON,7370,34,1815,2123,0869,4,1,1,2,2,1,1720,4711,2161,2,2,6,7,0,1,0,1,0,0,0,4,3837,7312,75,400,73,2,1,1,njjn2123.tif,00037523.tif,2011,0,0,0,06,27,18805,038901,0389,0090869,009,ORIGINAL,5,396,0,,Y,2,2011-038901
