tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
06,6590,1,1,2011,07,20,8100091,0,0,51,0,2105,1,vajl2105.tif,00039880.tif,0,YFT,4711,0620,1,1,1,0,0,0,ORIGINAL,1424,0,,2011-062002
06,6590,1,1,2011,07,20,8100091,0,0,51,0,2105,2,vajl2105.tif,00039882.tif,1,ATLANTIC BONITO,330,0620,2,0,0,0,0,0,ORIGINAL,1425,0,,2011-062003
06,6590,1,1,2011,07,20,8100091,0,0,51,0,2105,2,vajl2105.tif,00039882.tif,1,DOLPHIN,1050,0620,1,0,0,0,0,0,ORIGINAL,1426,0,,2011-062003
03,6633,3,1,2011,07,05,8100088,0,1,51,0,2201,2,vajl2201.tif,00037027.tif,0,BLUEFISH,230,0311,3,80,0,0,0,0,ORIGINAL,1427,1,KEPT;,2011-031101
03,6633,3,1,2011,07,05,8100088,0,1,51,0,2201,2,vajl2201.tif,00037027.tif,0,SPANISH MACKERE,3840,0311,4,6,0,0,0,0,ORIGINAL,1428,0,,2011-031101
03,6633,3,1,2011,07,05,8100088,0,1,51,0,2201,2,vajl2201.tif,00037027.tif,1,SPINNER SHARK,4881,0311,2,0,0,0,0,0,ORIGINAL,1429,0,,2011-031101
03,6633,3,1,2011,07,05,8100088,0,1,51,0,2201,2,vajl2201.tif,00037027.tif,2,SHARPNOSE SHARK,4941,0311,1,1,0,0,0,0,ORIGINAL,1430,0,,2011-031101
03,6633,3,1,2011,07,05,8100088,0,0,51,0,2201,1,vajl2201.tif,00037029.tif,0,DOLPHIN,1050,0311,1,2,2,0,0,0,ORIGINAL,1431,0,,2011-031102
03,6633,3,1,2011,07,05,8100088,0,0,51,0,2201,1,vajl2201.tif,00037029.tif,1,YFT,4711,0311,2,0,0,0,0,0,ORIGINAL,1432,0,,2011-031102
03,6633,1,1,2011,07,04,8100091,0,0,51,0,1112,1,vajl1112.tif,00037033.tif,0,DOLPHIN,1050,0312,2,1,1,0,0,0,ORIGINAL,1433,0,,2011-031201
03,6633,1,1,2011,07,04,8100091,0,0,51,0,1112,1,vajl1112.tif,00037033.tif,0,YFT,4711,0312,1,1,1,0,0,0,ORIGINAL,1434,0,,2011-031201
04,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038032.tif,0,BIGEYE TUNA,4691,0432,1,1,1,0,0,1,ORIGINAL,1435,0,,2011-043201
04,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038032.tif,0,YFT,4711,0432,2,7,4,0,0,0,ORIGINAL,1436,0,,2011-043201
04,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,1,vajl1104.tif,00038034.tif,0,DOLPHIN,1050,0432,2,2,2,0,0,0,ORIGINAL,1437,0,,2011-043202
04,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,1,vajl1104.tif,00038034.tif,1,SAILFISH,3026,0432,4,0,0,0,0,0,ORIGINAL,1438,0,,2011-043202
04,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,1,vajl1104.tif,00038034.tif,1,YFT,4711,0432,3,5,5,0,0,0,ORIGINAL,1439,0,,2011-043202
04,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,1,vajl1104.tif,00038034.tif,0,WAHOO,4720,0432,1,1,1,0,0,0,ORIGINAL,1440,0,,2011-043202
04,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,2,vajl1104.tif,00038036.tif,0,DOLPHIN,1050,0432,1,2,2,0,0,0,ORIGINAL,1441,0,,2011-043203
04,6633,1,1,2011,07,09,8100002,0,0,51,0,1104,2,vajl1104.tif,00038036.tif,0,YFT,4711,0432,2,2,0,0,0,0,ORIGINAL,1442,0,,2011-043203
04,6633,1,1,2011,07,09,8100091,0,1,51,0,1104,1,vajl1104.tif,00038038.tif,0,DOLPHIN,1050,0432,3,1,1,0,0,0,ORIGINAL,1443,0,,2011-043204
04,6633,1,1,2011,07,09,8100091,0,1,51,0,1104,1,vajl1104.tif,00038038.tif,1,BFT SCHOOL,4677,0432,2,0,0,0,0,0,ORIGINAL,1444,0,,2011-043204
04,6633,1,1,2011,07,09,8100091,0,1,51,0,1104,1,vajl1104.tif,00038038.tif,0,YFT,4711,0432,1,4,4,0,0,3,ORIGINAL,1445,0,,2011-043204
04,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038040.tif,0,DOLPHIN,1050,0432,1,4,4,0,0,0,ORIGINAL,1446,0,,2011-043205
04,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038040.tif,0,YFT,4711,0432,2,1,1,0,0,0,ORIGINAL,1447,0,,2011-043205
04,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038042.tif,0,DOLPHIN,1050,0432,2,1,1,0,0,0,ORIGINAL,1448,0,,2011-043206
04,6633,1,1,2011,07,09,8100091,0,0,51,0,1104,1,vajl1104.tif,00038042.tif,1,YFT,4711,0432,1,2,2,0,0,0,ORIGINAL,1449,0,,2011-043206
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039214.tif,0,DOLPHIN,1050,0560,1,2,2,0,0,0,ORIGINAL,1450,0,,2011-056001
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039214.tif,0,BFT SCHOOL,4677,0560,3,1,1,0,0,0,ORIGINAL,1451,0,,2011-056001
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039214.tif,1,YFT,4711,0560,2,2,2,0,0,0,ORIGINAL,1452,0,,2011-056001
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039216.tif,0,DOLPHIN,1050,0560,3,3,3,0,0,0,ORIGINAL,1453,0,,2011-056002
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039216.tif,1,WHITE MARLIN,2161,0560,4,0,0,0,0,0,ORIGINAL,1454,0,,2011-056002
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039216.tif,0,SKIPJACK TUNA,4661,0560,1,2,2,0,0,0,ORIGINAL,1455,0,,2011-056002
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039216.tif,0,YFT,4711,0560,2,2,2,0,0,0,ORIGINAL,1456,0,,2011-056002
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039218.tif,0,DOLPHIN,1050,0560,2,3,3,0,0,0,ORIGINAL,1457,0,,2011-056003
05,6633,3,1,2011,07,19,8100088,0,0,51,0,2204,1,vajl2204.tif,00039218.tif,0,YFT,4711,0560,1,1,1,0,0,0,ORIGINAL,1458,0,,2011-056003
03,6778,7,4,2011,07,04,0011199,0,0,51,0,1103,2,vajl1103.tif,00037646.tif,0,DOLPHIN,1050,0372,1,4,0,0,0,0,ORIGINAL,1459,0,,2011-037201
03,6778,7,4,2011,07,02,0010025,0,0,51,0,1110,2,vajl1110.tif,00037675.tif,4,DOLPHIN,1050,0373,2,4,0,0,0,0,ORIGINAL,1460,0,,2011-037301
03,6778,7,4,2011,07,02,0010025,0,0,51,0,1110,2,vajl1110.tif,00037675.tif,1,BFT SCHOOL,4677,0373,1,1,0,0,0,0,ORIGINAL,1461,0,,2011-037301
03,6778,7,3,2011,07,02,0010025,0,0,51,0,1110,2,vajl1110.tif,00037677.tif,0,DOLPHIN,1050,0373,1,2,0,0,0,0,ORIGINAL,1462,0,,2011-037302
03,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,2,vajl1110.tif,00037679.tif,0,DOLPHIN,1050,0373,2,6,0,0,0,0,ORIGINAL,1463,0,,2011-037303
03,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,2,vajl1110.tif,00037679.tif,1,YFT,4711,0373,1,3,0,0,0,0,ORIGINAL,1464,0,,2011-037303
03,6778,7,3,2011,07,02,0010025,0,0,51,0,1110,1,vajl1110.tif,00037681.tif,0,DOLPHIN,1050,0373,1,4,4,0,0,0,ORIGINAL,1465,0,,2011-037304
03,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,2,vajl1110.tif,00037683.tif,1,WHITE MARLIN,2161,0373,1,0,0,0,0,0,ORIGINAL,1466,0,,2011-037305
03,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,2,vajl1110.tif,00037683.tif,0,SHORTFIN MAKO S,3551,0373,2,1,0,0,0,0,ORIGINAL,1467,0,,2011-037305
03,6778,7,1,2011,07,02,0011199,0,0,51,0,1110,2,vajl1110.tif,00037685.tif,2,SKIPJACK TUNA,4661,0373,2,0,0,0,0,0,ORIGINAL,1468,0,,2011-037306
03,6778,7,1,2011,07,02,0011199,0,0,51,0,1110,2,vajl1110.tif,00037685.tif,2,YFT,4711,0373,1,2,0,0,0,0,ORIGINAL,1469,0,,2011-037306
03,6778,7,3,2011,07,02,0010025,0,0,51,0,1110,2,vajl1110.tif,00037687.tif,0,DOLPHIN,1050,0373,1,3,0,0,0,0,ORIGINAL,1470,0,,2011-037307
03,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,1,vajl1110.tif,00037689.tif,0,DOLPHIN,1050,0373,3,1,1,0,0,0,ORIGINAL,1471,0,,2011-037308
03,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,1,vajl1110.tif,00037689.tif,1,WHITE MARLIN,2161,0373,1,0,0,0,0,0,ORIGINAL,1472,0,,2011-037308
03,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,1,vajl1110.tif,00037689.tif,0,BFT SCHOOL,4677,0373,2,1,1,0,0,0,ORIGINAL,1473,0,,2011-037308
03,6778,7,1,2011,07,02,0010025,0,0,51,0,1110,1,vajl1110.tif,00037689.tif,3,YFT,4711,0373,4,0,0,0,0,0,ORIGINAL,1474,0,,2011-037308
03,6778,7,1,2011,07,03,0011199,0,1,51,0,1206,1,vajl1206.tif,00037663.tif,0,DOLPHIN,1050,0374,2,4,4,0,0,0,ORIGINAL,1475,0,,2011-037401
03,6778,7,1,2011,07,03,0011199,0,1,51,0,1206,1,vajl1206.tif,00037663.tif,0,BFT SMALL MEDIU,4676,0374,1,1,1,0,0,0,ORIGINAL,1476,1,*SPECIES AT KEPT VALUE*;,2011-037401
03,6778,7,1,2011,07,07,0011199,0,0,51,0,2115,2,vajl2115.tif,00037737.tif,1,DOLPHIN,1050,0382,3,0,0,0,0,0,ORIGINAL,1477,0,,2011-038201
03,6778,7,1,2011,07,07,0011199,0,0,51,0,2115,2,vajl2115.tif,00037737.tif,0,BFT SCHOOL,4677,0382,1,1,0,0,0,0,ORIGINAL,1478,0,,2011-038201
03,6778,7,1,2011,07,07,0011199,0,0,51,0,2115,2,vajl2115.tif,00037737.tif,0,YFT,4711,0382,2,1,0,0,0,0,ORIGINAL,1479,0,,2011-038201
03,6778,7,1,2011,07,07,0010025,0,0,51,0,2115,1,vajl2115.tif,00037739.tif,0,DOLPHIN,1050,0382,2,2,2,0,0,0,ORIGINAL,1480,0,,2011-038202
03,6778,7,1,2011,07,07,0010025,0,0,51,0,2115,1,vajl2115.tif,00037739.tif,0,YFT,4711,0382,1,2,2,0,0,0,ORIGINAL,1481,0,,2011-038202
04,6778,7,1,2011,07,08,0010025,0,0,51,0,2116,1,vajl2116.tif,00038308.tif,1,WHITE MARLIN,2161,0461,2,0,0,0,0,0,ORIGINAL,1482,0,,2011-046101
04,6778,7,1,2011,07,08,0010025,0,0,51,0,2116,1,vajl2116.tif,00038308.tif,0,YFT,4711,0461,1,2,2,0,0,0,ORIGINAL,1483,0,,2011-046101
04,6778,7,1,2011,07,08,0011199,0,0,51,0,2116,2,vajl2116.tif,00038310.tif,0,DOLPHIN,1050,0461,1,2,0,0,0,0,ORIGINAL,1484,0,,2011-046102
04,6778,7,1,2011,07,08,0010025,0,1,51,0,2116,1,vajl2116.tif,00038312.tif,0,DOLPHIN,1050,0461,3,1,1,0,0,0,ORIGINAL,1485,0,,2011-046103
04,6778,7,1,2011,07,08,0010025,0,1,51,0,2116,1,vajl2116.tif,00038312.tif,0,KING MACKEREL,1940,0461,2,1,1,0,0,0,ORIGINAL,1486,0,,2011-046103
04,6778,7,1,2011,07,08,0010025,0,1,51,0,2116,1,vajl2116.tif,00038312.tif,0,BFT SCHOOL,4677,0461,1,1,1,0,0,0,ORIGINAL,1487,0,,2011-046103
04,6778,7,1,2011,07,12,0011199,0,0,51,0,2120,1,vajl2120.tif,00038408.tif,0,DOLPHIN,1050,0474,1,6,6,0,0,0,ORIGINAL,1488,0,,2011-047401
04,6778,7,3,2011,07,11,0010025,0,0,51,0,2211,2,vajl2211.tif,00038430.tif,0,DOLPHIN,1050,0475,1,3,0,0,0,0,ORIGINAL,1489,0,,2011-047501
04,6778,7,3,2011,07,11,0010025,0,0,51,0,2211,2,vajl2211.tif,00038430.tif,0,SUMMER FLOUNDER,1219,0475,2,2,0,0,0,0,ORIGINAL,1490,0,,2011-047501
04,6778,7,1,2011,07,11,0010025,0,0,51,0,2211,2,vajl2211.tif,00038432.tif,0,DOLPHIN,1050,0475,3,1,1,0,0,0,ORIGINAL,1491,0,,2011-047502
04,6778,7,1,2011,07,11,0010025,0,0,51,0,2211,2,vajl2211.tif,00038432.tif,2,WHITE MARLIN,2161,0475,1,0,0,0,0,0,ORIGINAL,1492,0,,2011-047502
04,6778,7,1,2011,07,11,0010025,0,0,51,0,2211,2,vajl2211.tif,00038432.tif,1,WAHOO,4720,0475,2,0,0,0,0,0,ORIGINAL,1493,0,,2011-047502
04,6778,7,1,2011,07,13,0011199,0,0,51,0,2104,1,vajl2104.tif,00038524.tif,2,SKIPJACK TUNA,4661,0487,2,2,2,0,0,0,ORIGINAL,1494,0,,2011-048701
04,6778,7,1,2011,07,13,0011199,0,0,51,0,2104,1,vajl2104.tif,00038524.tif,5,YFT,4711,0487,1,10,7,0,0,0,ORIGINAL,1495,0,,2011-048701
05,6778,7,1,2011,07,17,0010025,0,0,51,0,1204,1,vajl1204.tif,00039114.tif,0,DOLPHIN,1050,0549,1,1,1,0,0,0,ORIGINAL,1496,0,,2011-054903
05,6778,7,1,2011,07,17,0010025,0,0,51,0,1204,1,vajl1204.tif,00039114.tif,1,WHITE MARLIN,2161,0549,2,0,0,0,0,0,ORIGINAL,1497,0,,2011-054903
05,6778,7,3,2011,07,17,0010025,0,0,51,0,1204,1,vajl1204.tif,00039116.tif,0,WAHOO,4720,0549,1,1,1,0,0,0,ORIGINAL,1498,0,,2011-054904
05,6778,7,3,2011,07,16,0010025,0,1,51,0,1208,1,vajl1208.tif,00039185.tif,0,SWORDFISH,4328,0557,1,1,1,0,0,0,ORIGINAL,1499,0,,2011-055701
05,6778,7,4,2011,07,16,0010024,0,0,51,0,1208,1,vajl1208.tif,00039187.tif,0,DOLPHIN,1050,0557,2,3,3,0,0,0,ORIGINAL,1500,0,,2011-055702
05,6778,7,4,2011,07,16,0010024,0,0,51,0,1208,1,vajl1208.tif,00039187.tif,2,WHITE MARLIN,2161,0557,1,0,0,0,0,0,ORIGINAL,1501,0,,2011-055702
05,6778,7,1,2011,07,16,0010025,0,0,51,0,1208,1,vajl1208.tif,00039189.tif,0,DOLPHIN,1050,0557,1,2,2,0,0,0,ORIGINAL,1502,0,,2011-055703
05,6778,7,1,2011,07,16,0010025,0,0,51,0,1208,1,vajl1208.tif,00039189.tif,1,WHITE MARLIN,2161,0557,2,0,0,0,0,0,ORIGINAL,1503,0,,2011-055703
05,6778,7,3,2011,07,16,0010025,0,0,51,0,1208,1,vajl1208.tif,00039191.tif,0,DOLPHIN,1050,0557,2,2,2,0,0,0,ORIGINAL,1504,0,,2011-055704
05,6778,7,3,2011,07,16,0010025,0,0,51,0,1208,1,vajl1208.tif,00039191.tif,1,WHITE MARLIN,2161,0557,1,0,0,0,0,0,ORIGINAL,1505,0,,2011-055704
05,6778,7,1,2011,07,16,0010024,0,0,51,0,1208,1,vajl1208.tif,00039193.tif,2,WHITE MARLIN,2161,0557,1,0,0,0,0,0,ORIGINAL,1506,0,,2011-055705
05,6778,7,1,2011,07,16,0010024,0,0,51,0,1208,1,vajl1208.tif,00039193.tif,0,YFT,4711,0557,2,1,1,0,0,0,ORIGINAL,1507,0,,2011-055705
05,6778,7,1,2011,07,16,0010024,0,1,51,0,1208,1,vajl1208.tif,00039195.tif,0,YFT,4711,0557,2,1,1,0,0,0,ORIGINAL,1508,0,,2011-055706
05,6778,7,1,2011,07,16,0010024,0,1,51,0,1208,1,vajl1208.tif,00039195.tif,0,WAHOO,4720,0557,1,1,1,0,0,0,ORIGINAL,1509,0,,2011-055706
05,6778,7,1,2011,07,16,0011199,0,0,51,0,1208,1,vajl1208.tif,00039197.tif,1,WHITE MARLIN,2161,0557,2,0,0,0,0,0,ORIGINAL,1510,0,,2011-055707
05,6778,7,1,2011,07,16,0011199,0,0,51,0,1208,1,vajl1208.tif,00039197.tif,0,YFT,4711,0557,1,2,2,0,0,0,ORIGINAL,1511,0,,2011-055707
05,6778,7,3,2011,07,18,0010025,0,0,51,0,2123,1,vajl2123.tif,00039210.tif,0,SKIPJACK TUNA,4661,0559,2,1,1,0,0,0,ORIGINAL,1512,0,,2011-055901
05,6778,7,3,2011,07,18,0010025,0,0,51,0,2123,1,vajl2123.tif,00039210.tif,0,YFT,4711,0559,1,1,1,0,0,0,ORIGINAL,1513,0,,2011-055901
06,6778,7,3,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039589.tif,0,YFT,4711,0618,1,1,1,0,0,0,ORIGINAL,1514,0,,2011-061802
06,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039591.tif,0,YFT,4711,0618,1,1,1,0,0,0,ORIGINAL,1515,0,,2011-061803
06,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039593.tif,0,DOLPHIN,1050,0618,2,1,1,0,0,0,ORIGINAL,1516,0,,2011-061804
06,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039593.tif,0,YFT,4711,0618,1,1,1,0,0,0,ORIGINAL,1517,0,,2011-061804
06,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039595.tif,0,DOLPHIN,1050,0618,1,1,1,0,0,0,ORIGINAL,1518,0,,2011-061805
06,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039597.tif,0,DOLPHIN,1050,0618,1,5,5,0,0,0,ORIGINAL,1519,0,,2011-061806
06,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039599.tif,0,DOLPHIN,1050,0618,2,1,1,0,0,0,ORIGINAL,1520,0,,2011-061807
06,6778,7,1,2011,07,23,0010025,0,0,51,0,1106,1,vajl1106.tif,00039599.tif,0,YFT,4711,0618,1,1,1,0,0,0,ORIGINAL,1521,0,,2011-061807
06,6778,8,3,2011,07,22,0010039,0,0,51,0,2108,1,vajl2108.tif,00039636.tif,0,DOLPHIN,1050,0622,1,3,3,0,0,0,ORIGINAL,1522,0,,2011-062201
06,6778,8,3,2011,07,22,0010039,0,0,51,0,2108,1,vajl2108.tif,00039636.tif,0,SKIPJACK TUNA,4661,0622,2,1,1,0,0,0,ORIGINAL,1523,0,,2011-062201
06,6778,7,4,2011,07,24,0010025,0,0,51,0,1108,1,vajl1108.tif,00039684.tif,0,DOLPHIN,1050,0631,1,3,3,0,0,0,ORIGINAL,1524,0,,2011-063101
06,6778,7,3,2011,07,24,0010025,0,0,51,0,1108,1,vajl1108.tif,00039686.tif,0,DOLPHIN,1050,0631,1,2,2,0,0,0,ORIGINAL,1525,0,,2011-063102
03,6783,8,1,2011,07,04,0010039,0,0,51,0,1203,1,vajl1203.tif,00037047.tif,0,BFT SCHOOL,4677,0314,1,1,1,0,0,0,ORIGINAL,1526,0,,2011-031401
03,6783,8,3,2011,07,02,0010039,0,0,51,0,1205,2,vajl1205.tif,00037571.tif,2,DOLPHIN,1050,0363,1,0,0,0,0,0,ORIGINAL,1527,0,,2011-036301
03,6783,8,3,2011,07,02,0010039,1,0,51,0,1205,2,vajl1205.tif,00037574.tif,0,YFT,4711,0363,1,1,0,0,0,0,ORIGINAL,1528,0,,2011-036303
03,6783,8,3,2011,07,02,0010039,0,1,51,0,1205,1,vajl1205.tif,00037577.tif,0,BFT SCHOOL,4677,0363,1,1,1,0,0,0,ORIGINAL,1529,0,,2011-036304
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,2,vajl1205.tif,00037578.tif,1,WHITE MARLIN,2161,0363,3,0,0,0,0,0,ORIGINAL,1530,0,,2011-036305
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,2,vajl1205.tif,00037578.tif,0,BFT SCHOOL,4677,0363,1,1,0,0,0,0,ORIGINAL,1531,0,,2011-036305
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,2,vajl1205.tif,00037578.tif,2,YFT,4711,0363,2,3,0,0,0,0,ORIGINAL,1532,0,,2011-036305
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,1,vajl1205.tif,00037580.tif,0,DOLPHIN,1050,0363,1,6,6,0,0,0,ORIGINAL,1533,0,,2011-036306
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,1,vajl1205.tif,00037580.tif,0,YFT,4711,0363,2,1,1,0,0,0,ORIGINAL,1534,0,,2011-036306
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,2,vajl1205.tif,00037582.tif,0,DOLPHIN,1050,0363,3,2,0,0,0,0,ORIGINAL,1535,0,,2011-036307
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,2,vajl1205.tif,00037582.tif,2,SKIPJACK TUNA,4661,0363,4,0,0,0,0,0,ORIGINAL,1536,0,,2011-036307
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,2,vajl1205.tif,00037582.tif,0,BFT SCHOOL,4677,0363,1,1,0,0,0,0,ORIGINAL,1537,0,,2011-036307
03,6783,8,1,2011,07,02,0010039,0,0,51,0,1205,2,vajl1205.tif,00037582.tif,0,YFT,4711,0363,2,2,0,0,0,0,ORIGINAL,1538,0,,2011-036307
03,6783,8,3,2011,07,02,0010039,0,0,51,0,1205,1,vajl1205.tif,00037584.tif,0,DOLPHIN,1050,0363,1,4,4,0,0,0,ORIGINAL,1539,0,,2011-036308
03,6783,8,3,2011,07,02,0010039,0,0,51,0,1205,1,vajl1205.tif,00037584.tif,0,BFT LARGE SCHOO,4678,0363,2,1,1,0,0,0,ORIGINAL,1540,0,,2011-036308
03,6783,8,1,2011,07,02,0010955,0,0,51,0,1205,1,vajl1205.tif,00037586.tif,1,WHITE MARLIN,2161,0363,2,0,0,0,0,0,ORIGINAL,1541,0,,2011-036309
03,6783,8,1,2011,07,02,0010955,0,0,51,0,1205,1,vajl1205.tif,00037586.tif,2,YFT,4711,0363,1,1,1,0,0,0,ORIGINAL,1542,0,,2011-036309
04,6783,8,1,2011,07,11,0010039,0,0,51,0,2102,2,vajl2102.tif,00038316.tif,0,DOLPHIN,1050,0459,2,2,0,0,0,0,ORIGINAL,1543,0,,2011-045901
04,6783,8,1,2011,07,11,0010039,0,0,51,0,2102,2,vajl2102.tif,00038316.tif,0,YFT,4711,0459,1,2,0,0,0,0,ORIGINAL,1544,0,,2011-045901
04,6783,8,1,2011,07,11,0010039,0,0,51,0,2102,2,vajl2102.tif,00038318.tif,0,DOLPHIN,1050,0459,1,4,0,0,0,0,ORIGINAL,1545,0,,2011-045902
04,6783,8,1,2011,07,11,0010039,0,0,51,0,2102,2,vajl2102.tif,00038318.tif,0,YFT,4711,0459,2,1,0,0,0,0,ORIGINAL,1546,0,,2011-045902
05,6783,8,1,2011,07,18,0010039,0,0,51,0,2106,1,vajl2106.tif,00039206.tif,0,DOLPHIN,1050,0558,1,1,1,0,0,0,ORIGINAL,1547,0,,2011-055801
03,6928,2,1,2011,07,07,8100015,0,0,51,0,2114,1,vajl2114.tif,00037694.tif,0,DOLPHIN,1050,0377,2,6,6,0,0,0,ORIGINAL,1548,0,,2011-037701
03,6928,2,1,2011,07,07,8100015,0,0,51,0,2114,1,vajl2114.tif,00037694.tif,1,YFT,4711,0377,1,1,1,0,0,0,ORIGINAL,1549,0,,2011-037701
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,2,vajl2114.tif,00037696.tif,5,DOLPHIN,1050,0377,3,4,4,0,0,0,ORIGINAL,1550,0,,2011-037702
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,2,vajl2114.tif,00037696.tif,1,WHITE MARLIN,2161,0377,2,0,0,0,0,0,ORIGINAL,1551,0,,2011-037702
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,2,vajl2114.tif,00037696.tif,1,BLUE MARLIN,2171,0377,1,0,0,0,0,0,ORIGINAL,1552,0,,2011-037702
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037698.tif,3,YFT,4711,0377,1,7,5,0,0,0,ORIGINAL,1553,0,,2011-037703
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037700.tif,0,DOLPHIN,1050,0377,2,4,0,0,0,0,ORIGINAL,1554,0,,2011-037704
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037700.tif,0,YFT,4711,0377,1,2,2,0,0,0,ORIGINAL,1555,0,,2011-037704
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037702.tif,0,DOLPHIN,1050,0377,2,1,1,0,0,0,ORIGINAL,1556,0,,2011-037705
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037702.tif,1,BLUE MARLIN,2171,0377,3,0,0,0,0,0,ORIGINAL,1557,0,,2011-037705
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,1,vajl2114.tif,00037702.tif,0,YFT,4711,0377,1,5,5,0,0,0,ORIGINAL,1558,0,,2011-037705
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,2,vajl2114.tif,00037704.tif,0,YFT,4711,0377,1,4,4,0,0,0,ORIGINAL,1559,0,,2011-037706
03,6928,2,1,2011,07,07,8100387,0,0,51,0,2114,2,vajl2114.tif,00037706.tif,0,YFT,4711,0377,1,2,0,0,0,0,ORIGINAL,1560,0,,2011-037707
05,6936,8,1,2011,07,16,0010039,0,0,51,0,1116,2,vajl1116.tif,00039075.tif,1,ATLANTIC BONITO,330,0548,1,0,0,0,0,0,ORIGINAL,1561,0,,2011-054801
05,6936,8,1,2011,07,16,0010955,0,0,51,0,1116,2,vajl1116.tif,00039077.tif,0,BIGEYE TUNA,4691,0548,1,1,1,0,0,0,ORIGINAL,1562,0,,2011-054802
05,6936,8,3,2011,07,16,0010039,0,0,51,0,1116,2,vajl1116.tif,00039080.tif,1,DOLPHIN,1050,0548,2,0,0,0,0,0,ORIGINAL,1563,0,,2011-054804
05,6936,8,3,2011,07,16,0010039,0,0,51,0,1116,2,vajl1116.tif,00039080.tif,2,WHITE MARLIN,2161,0548,1,0,0,0,0,0,ORIGINAL,1564,0,,2011-054804
05,6936,8,3,2011,07,16,0010039,0,0,51,0,1116,2,vajl1116.tif,00039083.tif,3,YFT,4711,0548,1,0,0,0,0,0,ORIGINAL,1565,0,,2011-054806
05,6936,8,3,2011,07,16,0010039,0,0,51,0,1116,2,vajl1116.tif,00039087.tif,0,DOLPHIN,1050,0548,1,1,0,0,0,0,ORIGINAL,1566,0,,2011-054809
