stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,filestat,month,day,tracker,year,enterr,interr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
36,2205,18,650,0,,NYJN2205.pdf,3518,7519,00162609.tif,5,1,1,6,ORIGINAL,06,25,351818,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,12,0,0,0,2,2021-351818
36,2205,18,649,0,,NYJN2205.pdf,3518,7519,00162609.tif,5,1,1,6,ORIGINAL,06,25,351818,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-351818
36,2205,19,652,0,,NYJN2205.pdf,3518,7519,00162611.tif,5,1,3,6,ORIGINAL,06,25,351819,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,11,0,0,0,2,2021-351819
36,2205,19,651,0,,NYJN2205.pdf,3518,7519,00162611.tif,5,1,3,6,ORIGINAL,06,25,351819,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,3,0,0,0,2,2021-351819
36,2205,20,654,0,,NYJN2205.pdf,3518,7519,00162613.tif,5,1,1,2,ORIGINAL,06,25,351820,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,8,0,0,0,2,2021-351820
36,2205,20,653,0,,NYJN2205.pdf,3518,7519,00162613.tif,5,1,1,2,ORIGINAL,06,25,351820,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-351820
36,2205,21,656,0,,NYJN2205.pdf,3518,7519,00162615.tif,5,1,1,5,ORIGINAL,06,25,351821,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,10,0,0,0,2,2021-351821
36,2205,21,655,0,,NYJN2205.pdf,3518,7519,00162615.tif,5,1,1,5,ORIGINAL,06,25,351821,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,3,0,0,0,2,2021-351821
36,2205,22,657,0,,NYJN2205.pdf,3518,7519,00162617.tif,5,1,2,3,ORIGINAL,06,25,351822,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,10,0,0,0,2,2021-351822
36,2205,23,659,0,,NYJN2205.pdf,3518,7519,00162619.tif,5,1,1,6,ORIGINAL,06,25,351823,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,6,0,0,0,2,2021-351823
36,2205,23,658,0,,NYJN2205.pdf,3518,7519,00162619.tif,5,1,1,6,ORIGINAL,06,25,351823,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-351823
36,2205,24,660,0,,NYJN2205.pdf,3518,7519,00162621.tif,5,1,2,3,ORIGINAL,06,25,351824,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,15,0,0,0,2,2021-351824
36,2205,25,661,0,,NYJN2205.pdf,3518,7519,00162623.tif,5,1,1,4,ORIGINAL,06,25,351825,2021,0,1,1030037,BLUE SHARK,4931,1,0,0,3,0,0,0,2,2021-351825
36,2205,26,663,0,,NYJN2205.pdf,3518,7519,00162625.tif,5,1,3,6,ORIGINAL,06,25,351826,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,20,0,0,0,2,2021-351826
36,2205,26,662,0,,NYJN2205.pdf,3518,7519,00162625.tif,5,1,3,6,ORIGINAL,06,25,351826,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-351826
36,2205,27,665,1,ALIVE;,NYJN2205.pdf,3518,7519,00162627.tif,5,1,3,4,ORIGINAL,06,25,351827,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,25,0,0,0,2,2021-351827
36,2205,27,664,0,,NYJN2205.pdf,3518,7519,00162627.tif,5,1,3,4,ORIGINAL,06,25,351827,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-351827
36,2205,28,666,0,,NYJN2205.pdf,3518,7519,00162629.tif,5,1,2,5,ORIGINAL,06,25,351828,2021,1,0,1030037,BLUE SHARK,4931,1,0,0,5,0,0,0,2,2021-351828
36,2205,29,668,1,ALIVE;,NYJN2205.pdf,3518,7519,00162631.tif,5,1,2,7,ORIGINAL,06,25,351829,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,24,0,0,0,2,2021-351829
36,2205,29,667,0,,NYJN2205.pdf,3518,7519,00162631.tif,5,1,2,7,ORIGINAL,06,25,351829,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-351829
36,2205,30,670,0,,NYJN2205.pdf,3518,7519,00162633.tif,5,1,2,4,ORIGINAL,06,25,351830,2021,0,0,1030133,BLUE SHARK,4931,1,0,0,9,0,0,0,2,2021-351830
36,2205,30,669,0,,NYJN2205.pdf,3518,7519,00162633.tif,5,1,2,4,ORIGINAL,06,25,351830,2021,0,0,1030133,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-351830
36,2205,31,671,0,,NYJN2205.pdf,3518,7519,00162635.tif,5,1,2,4,ORIGINAL,06,25,351831,2021,0,0,1030133,BLUE SHARK,4931,1,0,0,3,0,0,0,2,2021-351831
36,2218,01,685,1,RARE OR ILLEGAL SPECIES KEPT;,NYJN2218.pdf,3519,7466,00162545.tif,4,1,2,8,REVISED,06,29,351901,2021,0,1,1030085,WHITE MARLIN,2161,1,1,1,0,0,0,0,2,2021-351901
36,2218,01,686,1,SELL;,NYJN2218.pdf,3519,7466,00162545.tif,4,1,2,8,REVISED,06,29,351901,2021,0,1,1030085,BIGEYE TUNA,4691,2,9,9,0,0,2,0,2,2021-351901
36,2218,01,687,0,,NYJN2218.pdf,3519,7466,00162545.tif,4,1,2,8,REVISED,06,29,351901,2021,0,1,1030085,YFT,4711,3,6,6,6,0,0,0,2,2021-351901
36,2218,01,684,0,,NYJN2218.pdf,3519,7466,00162545.tif,4,1,2,8,REVISED,06,29,351901,2021,0,1,1030085,DOLPHIN,1050,4,2,2,0,0,0,0,2,2021-351901
25,1109,01,348,0,,MAJN1109.pdf,3522,7879,00162549.tif,21,1,3,1,ORIGINAL,06,27,352201,2021,0,0,0014247,BFT GIANT,4671,1,1,1,0,0,1,0,2,2021-352201
51,1101,01,688,0,,VAJN1101.pdf,3523,7924,00162553.tif,1,1,3,3,ORIGINAL,06,05,352301,2021,0,0,8100091,BLACK SEA BASS,3350,1,20,0,3,0,0,0,2,2021-352301
51,1101,03,690,0,,VAJN1101.pdf,3523,7924,00162556.tif,1,1,2,6,ORIGINAL,06,05,352303,2021,0,0,8100002,GOLDEN TILEFISH,4467,1,2,0,0,0,0,0,2,2021-352303
51,1101,03,689,0,,VAJN1101.pdf,3523,7924,00162556.tif,1,1,2,6,ORIGINAL,06,05,352303,2021,0,0,8100002,BLUELINE TILEFISH,4440,2,10,0,0,0,0,0,2,2021-352303
51,1101,04,692,0,,VAJN1101.pdf,3523,7924,00162558.tif,1,1,3,6,ORIGINAL,06,05,352304,2021,0,1,8100002,BLUELINE TILEFISH,4440,1,23,23,0,0,0,0,2,2021-352304
51,1101,04,691,0,,VAJN1101.pdf,3523,7924,00162558.tif,1,1,3,6,ORIGINAL,06,05,352304,2021,0,1,8100002,BLACKBELLY ROSEFISH,2420,2,17,17,0,0,0,0,2,2021-352304
51,1101,04,693,0,,VAJN1101.pdf,3523,7924,00162558.tif,1,1,3,6,ORIGINAL,06,05,352304,2021,0,1,8100002,GOLDEN TILEFISH,4467,3,1,1,0,0,0,0,2,2021-352304
51,1101,05,695,0,,VAJN1101.pdf,3523,7924,00162560.tif,1,1,3,5,ORIGINAL,06,05,352305,2021,0,0,8100002,BLUELINE TILEFISH,4440,1,12,0,0,0,0,0,2,2021-352305
51,1101,05,694,0,,VAJN1101.pdf,3523,7924,00162560.tif,1,1,3,5,ORIGINAL,06,05,352305,2021,0,0,8100002,BLACK SEA BASS,3350,2,0,0,24,0,0,0,2,2021-352305
36,1207,01,538,0,,NYJN1207.pdf,3527,7519,00162640.tif,5,1,2,2,ORIGINAL,06,26,352701,2021,0,0,1030133,BLUEFISH,230,1,3,0,8,0,0,0,2,2021-352701
36,1207,01,539,0,,NYJN1207.pdf,3527,7519,00162640.tif,5,1,2,2,ORIGINAL,06,26,352701,2021,0,0,1030133,BFT SCHOOL,4677,2,2,0,1,0,0,0,2,2021-352701
36,1207,02,540,0,,NYJN1207.pdf,3527,7519,00162642.tif,5,1,3,4,ORIGINAL,06,26,352702,2021,1,0,1030133,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-352702
36,1207,03,542,0,,NYJN1207.pdf,3527,7519,00162644.tif,5,1,3,6,ORIGINAL,06,26,352703,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-352703
36,1207,03,541,0,,NYJN1207.pdf,3527,7519,00162644.tif,5,1,3,6,ORIGINAL,06,26,352703,2021,0,0,1030037,COMMON THRESHER SHARK,3531,2,1,1,0,0,0,1,2,2021-352703
36,1207,04,544,0,,NYJN1207.pdf,3527,7519,00162646.tif,5,1,3,6,ORIGINAL,06,26,352704,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,7,0,0,0,1,2021-352704
36,1207,04,543,0,,NYJN1207.pdf,3527,7519,00162646.tif,5,1,3,6,ORIGINAL,06,26,352704,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,1,1,0,0,0,1,1,2021-352704
36,1207,05,545,0,,NYJN1207.pdf,3527,7519,00162648.tif,5,1,1,6,ORIGINAL,06,26,352705,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,1,1,1,0,0,0,1,1,2021-352705
36,1207,06,547,0,,NYJN1207.pdf,3527,7519,00162650.tif,5,1,2,5,ORIGINAL,06,26,352706,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,4,0,0,0,1,2021-352706
36,1207,06,546,0,,NYJN1207.pdf,3527,7519,00162650.tif,5,1,2,5,ORIGINAL,06,26,352706,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,1,1,1,0,0,1,1,2021-352706
36,1207,07,548,0,,NYJN1207.pdf,3527,7519,00162652.tif,5,1,2,4,ORIGINAL,06,26,352707,2021,0,1,1030037,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,2,2021-352707
36,1207,08,550,0,,NYJN1207.pdf,3527,7519,00162654.tif,5,1,1,5,ORIGINAL,06,26,352708,2021,1,0,1030037,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-352708
36,1207,08,549,0,,NYJN1207.pdf,3527,7519,00162654.tif,5,1,1,5,ORIGINAL,06,26,352708,2021,1,0,1030037,SHORTFIN MAKO SHARK,3551,2,1,1,0,0,0,1,2,2021-352708
36,1207,09,551,0,,NYJN1207.pdf,3527,7519,00162656.tif,5,1,2,5,ORIGINAL,06,26,352709,2021,1,0,1030037,BLUE SHARK,4931,1,0,0,6,0,0,0,2,2021-352709
36,1207,10,553,0,,NYJN1207.pdf,3527,7519,00162658.tif,5,1,2,5,REVISED,06,26,352710,2021,0,1,1030037,BLUE SHARK,4931,1,0,0,1,0,0,0,1,2021-352710
36,1207,10,552,1,RARE OR ILLEGAL SPECIES KEPT;,NYJN1207.pdf,3527,7519,00162658.tif,5,1,2,5,REVISED,06,26,352710,2021,0,1,1030037,TIGER SHARK,4911,2,1,1,0,0,0,1,1,2021-352710
36,1207,11,555,0,,NYJN1207.pdf,3527,7519,00162660.tif,5,1,2,3,ORIGINAL,06,26,352711,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,2,2021-352711
36,1207,11,554,0,,NYJN1207.pdf,3527,7519,00162660.tif,5,1,2,3,ORIGINAL,06,26,352711,2021,0,0,1030037,COMMON THRESHER SHARK,3531,2,1,1,0,0,0,1,2,2021-352711
36,1207,12,557,0,,NYJN1207.pdf,3527,7519,00162662.tif,5,1,2,6,ORIGINAL,06,26,352712,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,10,0,0,0,2,2021-352712
36,1207,12,556,0,,NYJN1207.pdf,3527,7519,00162662.tif,5,1,2,6,ORIGINAL,06,26,352712,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-352712
36,1207,13,560,0,,NYJN1207.pdf,3527,7519,00162664.tif,5,1,3,4,ORIGINAL,06,26,352713,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,8,0,0,0,1,2021-352713
36,1207,13,559,0,,NYJN1207.pdf,3527,7519,00162664.tif,5,1,3,4,ORIGINAL,06,26,352713,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,1,2021-352713
36,1207,13,558,0,,NYJN1207.pdf,3527,7519,00162664.tif,5,1,3,4,ORIGINAL,06,26,352713,2021,0,0,1030037,COMMON THRESHER SHARK,3531,3,1,1,0,0,0,1,1,2021-352713
36,1207,14,562,0,,NYJN1207.pdf,3527,7519,00162666.tif,5,1,3,6,ORIGINAL,06,26,352714,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,9,0,0,0,1,2021-352714
36,1207,14,561,0,,NYJN1207.pdf,3527,7519,00162666.tif,5,1,3,6,ORIGINAL,06,26,352714,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,1,1,2,0,0,1,1,2021-352714
36,1207,15,563,0,,NYJN1207.pdf,3527,7519,00162668.tif,5,1,3,4,ORIGINAL,06,26,352715,2021,0,0,1030037,BFT SCHOOL,4677,1,3,3,2,0,0,0,2,2021-352715
36,1207,16,564,0,,NYJN1207.pdf,3527,7519,00162670.tif,5,1,1,5,ORIGINAL,06,26,352716,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,1,1,1,1,0,0,1,2,2021-352716
36,1207,17,566,0,,NYJN1207.pdf,3527,7519,00162672.tif,5,1,1,6,ORIGINAL,06,26,352717,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,10,0,0,0,2,2021-352717
36,1207,17,565,0,,NYJN1207.pdf,3527,7519,00162672.tif,5,1,1,6,ORIGINAL,06,26,352717,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-352717
36,1207,18,568,0,,NYJN1207.pdf,3527,7519,00162674.tif,5,1,1,4,ORIGINAL,06,26,352718,2021,0,1,1030037,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-352718
36,1207,18,567,0,,NYJN1207.pdf,3527,7519,00162674.tif,5,1,1,4,ORIGINAL,06,26,352718,2021,0,1,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-352718
36,1207,19,569,0,,NYJN1207.pdf,3527,7519,00162676.tif,5,1,3,6,ORIGINAL,06,26,352719,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,9,0,0,0,2,2021-352719
36,1207,20,570,0,,NYJN1207.pdf,3527,7519,00162678.tif,5,1,1,5,ORIGINAL,06,26,352720,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-352720
36,1207,21,573,0,,NYJN1207.pdf,3527,7519,00162680.tif,5,1,1,4,ORIGINAL,06,26,352721,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,1,0,0,0,2,2021-352721
36,1207,21,572,0,,NYJN1207.pdf,3527,7519,00162680.tif,5,1,1,4,ORIGINAL,06,26,352721,2021,0,0,1030037,TIGER SHARK,4911,2,0,0,1,0,0,0,2,2021-352721
36,1207,21,571,0,,NYJN1207.pdf,3527,7519,00162680.tif,5,1,1,4,ORIGINAL,06,26,352721,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,3,0,0,2,0,0,0,2,2021-352721
36,1207,22,574,0,,NYJN1207.pdf,3527,7519,00162682.tif,5,1,2,8,ORIGINAL,06,26,352722,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-352722
36,1207,23,576,0,,NYJN1207.pdf,3527,7519,00162684.tif,5,1,2,7,ORIGINAL,06,26,352723,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,20,0,0,0,2,2021-352723
36,1207,23,575,0,,NYJN1207.pdf,3527,7519,00162684.tif,5,1,2,7,ORIGINAL,06,26,352723,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,1,0,0,0,2,2021-352723
36,1207,24,577,0,,NYJN1207.pdf,3527,7519,00162686.tif,5,1,2,3,ORIGINAL,06,26,352724,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,4,0,0,0,2,2021-352724
36,1207,25,579,0,,NYJN1207.pdf,3527,7519,00162688.tif,5,1,2,3,ORIGINAL,06,26,352725,2021,0,0,1030133,BLUE SHARK,4931,1,0,0,5,0,0,0,2,2021-352725
36,1207,25,578,0,,NYJN1207.pdf,3527,7519,00162688.tif,5,1,2,3,ORIGINAL,06,26,352725,2021,0,0,1030133,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-352725
36,1207,26,581,0,,NYJN1207.pdf,3527,7519,00162690.tif,5,1,2,7,ORIGINAL,06,26,352726,2021,0,1,1030133,BLUE SHARK,4931,1,0,0,6,0,0,0,2,2021-352726
36,1207,26,580,0,,NYJN1207.pdf,3527,7519,00162690.tif,5,1,2,7,ORIGINAL,06,26,352726,2021,0,1,1030133,SHORTFIN MAKO SHARK,3551,2,0,0,6,0,0,0,2,2021-352726
36,1207,27,583,0,,NYJN1207.pdf,3527,7519,00162692.tif,5,1,2,3,ORIGINAL,06,26,352727,2021,0,0,1030133,BLUE SHARK,4931,1,0,0,8,0,0,0,2,2021-352727
36,1207,27,582,0,,NYJN1207.pdf,3527,7519,00162692.tif,5,1,2,3,ORIGINAL,06,26,352727,2021,0,0,1030133,SHORTFIN MAKO SHARK,3551,2,1,1,0,0,0,0,2,2021-352727
36,1207,28,585,0,,NYJN1207.pdf,3527,7519,00162694.tif,5,1,2,4,ORIGINAL,06,26,352728,2021,0,0,1030133,BLUE SHARK,4931,1,0,0,8,0,0,0,2,2021-352728
36,1207,28,584,0,,NYJN1207.pdf,3527,7519,00162694.tif,5,1,2,4,ORIGINAL,06,26,352728,2021,0,0,1030133,BFT SCHOOL,4677,2,1,0,0,0,0,0,2,2021-352728
36,1207,29,587,0,,NYJN1207.pdf,3527,7519,00162696.tif,5,1,2,4,ORIGINAL,06,26,352729,2021,0,0,1030133,BLUE SHARK,4931,1,0,0,6,0,0,0,2,2021-352729
36,1207,29,586,0,,NYJN1207.pdf,3527,7519,00162696.tif,5,1,2,4,ORIGINAL,06,26,352729,2021,0,0,1030133,SHORTFIN MAKO SHARK,3551,2,0,0,3,0,0,0,2,2021-352729
36,1207,30,589,0,,NYJN1207.pdf,3527,7519,00162698.tif,5,1,2,4,ORIGINAL,06,26,352730,2021,0,0,1030037,BLUE SHARK,4931,1,0,0,2,0,0,0,2,2021-352730
36,1207,30,588,0,,NYJN1207.pdf,3527,7519,00162698.tif,5,1,2,4,ORIGINAL,06,26,352730,2021,0,0,1030037,SHORTFIN MAKO SHARK,3551,2,0,0,2,0,0,0,2,2021-352730
36,1207,31,590,0,,NYJN1207.pdf,3527,7519,00162700.tif,5,1,1,2,ORIGINAL,06,26,352731,2021,0,0,1030037,BIGEYE TUNA,4691,1,3,3,0,0,0,0,1,2021-352731
36,1207,31,591,0,,NYJN1207.pdf,3527,7519,00162700.tif,5,1,1,2,ORIGINAL,06,26,352731,2021,0,0,1030037,YFT,4711,2,6,0,8,0,0,0,1,2021-352731
36,1115,01,524,0,,NYJN1115.pdf,3530,7776,00162709.tif,1,1,8,6,ORIGINAL,06,19,353001,2021,0,0,0590213,SHORTFIN MAKO SHARK,3551,1,0,0,2,0,0,0,2,2021-353001
36,1115,02,525,0,,NYJN1115.pdf,3530,7776,00162711.tif,1,1,2,7,ORIGINAL,06,19,353002,2021,0,0,0590213,COMMON THRESHER SHARK,3531,1,1,1,0,0,0,1,1,2021-353002
36,1115,03,526,0,,NYJN1115.pdf,3530,7776,00162713.tif,1,1,3,1,ORIGINAL,06,19,353003,2021,0,0,0590213,COMMON THRESHER SHARK,3531,1,1,1,0,0,0,1,1,2021-353003
36,1115,04,527,0,,NYJN1115.pdf,3530,7776,00162715.tif,1,1,2,4,ORIGINAL,06,19,353004,2021,0,0,0590213,COMMON THRESHER SHARK,3531,1,1,1,0,0,0,1,1,2021-353004
36,1115,05,528,0,,NYJN1115.pdf,3530,7776,00162717.tif,1,1,3,4,ORIGINAL,06,19,353005,2021,0,0,0590213,SANDBAR SHARK,4821,1,0,0,3,0,0,0,2,2021-353005
