tracker,faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,interr,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,year,enterr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
411403,VAJL1115.pdf,4114,51,6,350 LINE,51,1720,0091,7920,2,1724,00166223.tif,07/24/2021,1,1115,1,1,2,2,7,VA,4656,9996,2,6,6,11,7,6,5,9998,9998,61,900,76,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,03,07,24,2021,0,0,810,8100091,7,931,0,,Y,2,2021-411403
411404,VAJL1115.pdf,4114,51,9550,NORFOLK CANYON,51,1716,0091,7920,1,1731,00166225.tif,07/24/2021,1,1115,1,1,2,8,6,VA,2161,2171,1,VB INVITATIONAL MARLIN,6,4,7,6,4,3705,7435,63,99997,79,1,1,1,0,1,0,1,0,0,0,0,1,REVISED,04,07,24,2021,0,0,810,8100091,7,1049,0,,N,2,2021-411404
411405,VAJL1115.pdf,4114,37,9550,150 LINE,51,1726,0091,7920,1,1735,00166227.tif,07/24/2021,1,1115,1,1,2,3,7,NC,2161,2171,1,VB INVITATIONAL MARLIN,6,6,8,6,6,9998,9998,60,1800,80,2,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,05,07,24,2021,0,0,810,8100091,7,1041,0,,Y,2,2021-411405
411406,VAJL1115.pdf,4114,51,6,300 LINE,51,1734,0091,7920,2,1739,00166228.tif,07/24/2021,1,1115,1,1,2,2,7,VA,4711,9996,2,6,6,6,6,6,5,9998,9998,62,500,77,1,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,06,07,24,2021,0,0,810,8100091,7,929,0,,Y,1,2021-411406
411407,VAJL1115.pdf,4114,51,9550,TRIPLE ZEROS,51,1729,0091,7920,1,1747,00166230.tif,07/24/2021,1,1115,1,1,2,2,7,VA,2161,2171,1,VB INVITATIONAL MARLIN,6,5,7,6,6,3615,7450,65,3000,82,1,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,07,07,24,2021,0,0,810,8100091,7,1047,0,,Y,2,2021-411407
411408,VAJL1115.pdf,4114,51,9550,NORFOLK CANYON,51,1723,0091,7920,1,1750,00166231.tif,07/24/2021,1,1115,1,1,2,2,7,VA,2161,9996,1,VB INVITATIONAL MARLIN,6,7,7,6,6,3705,7435,70,6000,78,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,08,07,24,2021,0,0,810,8100091,7,1044,0,,Y,1,2021-411408
411409,VAJL1115.pdf,4114,51,6,300 LINE,51,1756,0091,7920,2,1807,00166233.tif,07/24/2021,1,1115,1,2,1,8,6,VA,4711,9996,2,6,6,10,12,6,5,9998,9998,75,700,78,1,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,09,07,24,2021,0,0,810,8100091,7,934,0,,N,1,2021-411409
411410,VAJL1115.pdf,4114,51,9550,NORFOLK CANYON,51,1746,0091,7920,1,1818,00166235.tif,07/24/2021,1,1115,1,1,2,2,7,VA,2161,2171,1,VB INVITATIONAL MARLIN,6,4,8,6,7,3705,7435,70,6000,78,1,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,10,07,24,2021,0,0,810,8100091,7,1045,0,,Y,2,2021-411410
411411,VAJL1115.pdf,4114,51,9550,100 LINE,51,1722,0091,7920,1,1824,00166237.tif,07/24/2021,1,1115,1,1,2,2,7,VA,2161,2171,1,VB INVITATIONAL MARLIN,6,4,7,6,5,9998,9998,65,1500,81,1,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,11,07,24,2021,0,0,810,8100091,7,1046,0,,Y,2,2021-411411
411412,VAJL1115.pdf,4114,37,9550,NORFOLK CANYON,51,1720,0091,7920,1,1829,00166238.tif,07/24/2021,1,1115,1,1,8,2,6,NC,2161,2171,1,VB INVITATIONAL MARLIN,6,6,8,6,5,3705,7435,70,6000,80,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,12,07,24,2021,1,0,810,8100091,7,1048,0,,Y,2,2021-411412
411413,VAJL1115.pdf,4114,51,9550,CIGAR,51,1746,0091,7920,1,1833,00166240.tif,07/24/2021,1,1115,1,1,8,3,6,VA,2161,9996,1,VB INVITATIONAL MARLIN,6,5,8,6,6,3630,7450,60,600,78,2,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,13,07,24,2021,0,0,810,8100091,7,1042,0,,Y,2,2021-411413
411414,VAJL1115.pdf,4114,51,6,CIGAR,51,1836,0091,7920,2,1840,00166241.tif,07/24/2021,1,1115,1,1,2,3,7,VA,4711,9996,2,6,6,10,8,6,6,3630,7450,66,600,77,2,1,1,0,1,0,1,0,0,0,0,1,ORIGINAL,14,07,24,2021,0,0,810,8100091,7,932,0,,Y,1,2021-411414
411415,VAJL1115.pdf,4114,51,6,NORFOLK CANYON,51,1746,0091,7920,2,1849,00166243.tif,07/24/2021,1,1115,1,1,2,8,6,VA,4711,9996,2,6,6,6,6,6,4,3705,7435,998,99998,98,1,2,0,0,1,0,1,0,0,0,0,1,ORIGINAL,15,07,24,2021,0,0,810,8100091,7,933,0,,N,2,2021-411415
411501,VAJL1116.pdf,4115,51,6,26 MILE HILL,51,1640,0025,7652,12,1650,00166246.tif,07/24/2021,7,1116,3,1,2,3,1,VA,4677,4711,2,6,6,8,4,6,6,3715,7510,30,100,76,2,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,24,2021,0,0,001,0010025,7,937,0,,Y,2,2021-411501
411502,VAJL1116.pdf,4115,51,6,NORFOLK CANYON,51,1750,1199,7652,2,1756,00166247.tif,07/24/2021,7,1116,1,2,1,3,1,VA,4711,9996,2,6,6,8,6,6,4,3705,7435,50,480,80,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,24,2021,0,0,001,0011199,7,936,0,,Y,2,2021-411502
411503,VAJL1116.pdf,4115,51,6,WASHINGTON CANYON,51,1800,0025,7652,1,1814,00166249.tif,07/24/2021,7,1116,3,1,2,2,1,VA,4711,9996,2,6,6,13,7,6,6,3727,7427,70,450,77,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,24,2021,0,0,001,0010025,7,939,0,,Y,2,2021-411503
411504,VAJL1116.pdf,4115,51,6,NORFOLK CANYON,51,1815,0025,7652,1,1825,00166251.tif,07/24/2021,7,1116,1,1,2,2,7,VA,4711,2161,2,6,6,9,7,6,4,3705,7435,65,650,77,2,2,1,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,24,2021,1,0,001,0010025,7,938,0,,Y,2,2021-411504
411505,VAJL1116.pdf,4115,51,6,NORFOLK CANYON,51,1835,0025,7652,2,1840,00166252.tif,07/24/2021,7,1116,3,1,2,2,1,VA,4711,9996,2,6,6,11,8,6,6,3705,7435,65,900,82,2,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,24,2021,0,0,001,0010025,7,935,0,,Y,2,2021-411505
411701,VAJL2212.pdf,4117,37,6,NORFOLK CANYON,51,1713,0091,7696,1,1715,00166078.tif,07/26/2021,1,2212,1,1,2,3,1,NC,2161,7777,2,6,6,5,6,6,4,3705,7435,70,300,75,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,26,2021,1,0,810,8100091,7,1025,0,,Y,2,2021-411701
411801,DEJL2107.pdf,4118,10,6,HOT DOG,10,1530,1599,6783,12,1535,00166255.tif,07/27/2021,2,2107,3,1,2,2,6,DE,7777,9996,2,6,6,7,5,6,4,3806,7417,52,150,75,2,2,1,0,1,1,1,0,1,0,0,1,ORIGINAL,01,07,27,2021,0,0,005,0051599,6,229,0,,N,2,2021-411801
411802,DEJL2107.pdf,4118,10,6,WILMINGTON CANYON,10,1703,1599,6783,2,1707,00166256.tif,07/27/2021,2,2107,1,2,1,3,7,DE,4711,9996,2,6,6,9,8,6,4,3824,7327,70,600,75,1,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,02,07,27,2021,0,0,005,0051599,6,227,0,,Y,2,2021-411802
411803,DEJL2107.pdf,4118,24,6,BALTIMORE CANYON,10,1710,1599,6783,2,1722,00166258.tif,07/27/2021,2,2107,1,1,2,2,1,MD,4711,9996,2,6,6,10,7,6,6,3814,7350,70,200,76,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,27,2021,0,0,005,0051599,6,228,0,,Y,1,2021-411803
411901,DEJL2203.pdf,4119,10,6,DELJERSEY,10,1700,0013,7945,2,1710,00166262.tif,07/27/2021,1,2203,1,2,1,3,1,DE,1050,9996,2,6,6,10,8,6,4,9998,9998,29,120,72,2,1,0,0,1,0,1,0,1,0,0,1,ORIGINAL,01,07,27,2021,1,0,005,0050013,6,245,0,,Y,1,2021-411901
412001,DEJL2210.pdf,4120,10,6,HOT DOG,10,1623,1599,6783,1,1634,00166082.tif,07/26/2021,2,2210,1,2,1,3,1,DE,4711,9996,2,6,6,4,6,6,5,3806,7417,45,130,98,2,1,1,0,1,0,0,0,1,0,0,2,ORIGINAL,01,07,26,2021,0,0,005,0051599,6,265,0,,Y,1,2021-412001
412101,MAJL2113.pdf,4121,25,6,CRAB LEDGE,25,1616,0361,7946,1,1630,00166086.tif,07/26/2021,10,2113,4,2,1,3,1,MA,4676,9996,2,6,6,3,8,6,4,4138,6940,15,99997,97,2,2,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,26,2021,0,0,001,0010361,2,512,0,,Y,2,2021-412101
412201,MAJL2127.pdf,4122,25,6,CAPE COD BAY N,25,1650,0282,7948,1,1650,00166267.tif,07/26/2021,2,2127,1,1,2,1,1,MA,4679,4671,2,6,6,1,2,6,2,4200,7020,5,90,72,2,1,1,1,0,0,0,0,0,1,0,2,ORIGINAL,01,07,26,2021,0,0,001,0010282,2,520,0,,Y,2,2021-412201
412202,MAJL2127.pdf,4122,25,6,WEATHER BUOY,25,1645,0274,7948,1,1700,00166269.tif,07/26/2021,2,2127,3,1,2,3,1,MA,4671,9996,2,6,6,97,8,6,2,9997,9997,6,90,98,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,26,2021,0,0,001,0010274,2,521,1,Q24_LONG/LAT;,N,2,2021-412202
412401,MAJL2220.pdf,4124,25,6,JEFFREYS LEDGE,25,1750,0024,7911,1,1800,00166273.tif,07/26/2021,15,2220,1,1,2,1,1,MA,4671,9996,2,6,6,2,6,6,1,4255,7010,10,180,70,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,26,2021,0,0,009,0090024,2,538,0,,Y,2,2021-412401
412402,MAJL2220.pdf,4124,25,6,JEFFREYS LEDGE,25,1909,0024,7911,2,1920,00166275.tif,07/26/2021,15,2220,1,2,2,3,1,MA,4671,9996,2,6,6,2,5,6,2,4255,7010,20,180,68,1,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,26,2021,0,0,009,0090024,2,537,0,,Y,2,2021-412402
412701,MAJL2226.pdf,4127,25,6,SW STELLWAGEN,25,1520,0024,7907,1,1548,00166279.tif,07/28/2021,15,2226,1,2,1,3,1,MA,4671,9996,2,6,6,2,6,6,6,4216,7017,12,180,98,1,1,1,1,0,0,0,0,0,1,0,1,REVISED,01,07,28,2021,0,0,009,0090024,2,542,0,,Y,2,2021-412701
412702,MAJL2226.pdf,4127,25,6,SW STELLWAGEN,25,1550,0024,7907,1,1610,00166281.tif,07/28/2021,15,2226,1,2,1,3,1,MA,4671,9996,2,6,6,3,8,6,6,4216,7017,15,100,68,1,1,1,1,0,0,0,0,0,1,0,1,REVISED,02,07,28,2021,0,0,009,0090024,2,541,0,,Y,2,2021-412702
413001,NHJL2211.pdf,4130,12,6,SCANTUM BASIN,33,1530,0099,7913,1,1635,00166285.tif,07/27/2021,2,2211,1,1,2,1,2,FL,4671,9996,2,6,6,3,7,6,3,4250,7025,15,210,69,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,27,2021,0,0,015,0150099,1,585,0,,N,2,2021-413001
413002,NHJL2211.pdf,4130,33,6,SCANTUM BASIN,33,1740,0099,7913,2,1755,00166287.tif,07/27/2021,2,2211,1,2,2,3,1,NH,4671,9996,2,6,6,4,11,6,5,4250,7025,15,200,68,2,2,1,1,1,0,0,0,0,1,0,1,ORIGINAL,02,07,27,2021,0,0,015,0150099,1,584,0,,Y,2,2021-413002
413201,NJJL2110.pdf,4132,34,6,LITTLE ITALY,34,1430,9239,6416,2,1450,00166291.tif,07/27/2021,6,2110,1,1,2,2,1,NJ,4678,1050,2,6,6,5,6,6,6,4001,7341,16,109,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,27,2021,0,0,025,0259239,5,680,0,,Y,2,2021-413201
413202,NJJL2110.pdf,4132,34,6,LITTLE ITALY,34,1500,9239,6416,2,1532,00166293.tif,07/27/2021,6,2110,1,1,2,2,1,NJ,4677,9996,2,6,6,5,5,6,3,4001,7341,18,103,76,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,27,2021,0,0,025,0259239,5,681,0,,Y,1,2021-413202
413203,NJJL2110.pdf,4132,34,6,LITTLE ITALY,34,1515,1005,6416,1,1604,00166295.tif,07/27/2021,6,2110,1,1,2,2,2,NJ,4711,4677,2,6,6,4,6,JIGGING,4,4001,7341,18,105,76,2,2,1,0,0,1,1,0,0,0,1,1,ORIGINAL,03,07,27,2021,0,0,025,0251005,5,682,0,,N,2,2021-413203
413301,NJJL2130.pdf,4133,34,6,WILMINGTON CANYON,34,1525,0386,7785,2,1530,00166299.tif,07/27/2021,11,2130,1,1,2,2,7,NJ,4656,9996,2,6,6,4,5,6,3,3824,7327,72,300,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,27,2021,0,0,009,0090386,5,707,0,,N,2,2021-413301
413302,NJJL2130.pdf,4133,34,6,HAMBONE,34,1615,1671,7785,1,1630,00166301.tif,07/27/2021,11,2130,1,2,1,3,1,NJ,4711,9996,2,6,6,6,8,6,6,3811,7424,50,125,75,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,07,27,2021,0,0,009,0091671,5,706,0,,Y,1,2021-413302
413303,NJJL2130.pdf,4133,12,6,WILMINGTON CANYON,34,1630,1131,7785,2,1650,00166303.tif,07/27/2021,11,2130,1,1,2,2,6,FL,4656,1050,2,6,6,4,10,6,4,3824,7327,70,1200,75,1,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,03,07,27,2021,0,0,009,0091131,5,708,0,,N,1,2021-413303
413401,NJJL2133.pdf,4134,34,6,EAST LUMP,34,1530,0385,7508,2,1530,00166308.tif,07/27/2021,3,2133,1,1,2,2,1,NJ,4720,1050,2,6,6,8,7,6,3,3848,7424,30,120,73,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,27,2021,0,0,009,0090385,5,710,0,,Y,2,2021-413401
413501,NJJL2135.pdf,4135,34,6,WILMINGTON CANYON,34,1550,1724,7831,1,1620,00166313.tif,07/28/2021,2,2135,1,2,1,3,1,NJ,4711,2161,2,6,6,6,7,6,5,3824,7327,80,1500,80,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,28,2021,0,0,001,0011724,5,711,0,,Y,2,2021-413501
413901,NYJL1105.pdf,4139,36,6,EAST ATLANTIS CANYON,36,1345,0085,7466,2,1430,00166318.tif,07/24/2021,4,1105,1,1,2,1,1,NY,4691,9996,2,6,6,10,32,6,6,3947,7013,100,1800,82,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,24,2021,0,0,103,1030085,4,764,1,Q27;,Y,1,2021-413901
413902,NYJL1105.pdf,4139,36,6,BLOCK ISLAND SOUND,36,1400,0085,7466,2,9997,00166320.tif,07/24/2021,4,1105,1,1,2,2,1,NY,4677,9996,2,6,6,6,3,6,3,4111,7150,10,170,71,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,24,2021,0,0,103,1030085,4,766,0,,N,2,2021-413902
413903,NYJL1105.pdf,4139,36,6,BLOCK ISLAND SOUND,36,1430,0085,7466,2,1615,00166322.tif,07/24/2021,4,1105,1,2,1,3,1,NY,4677,9996,2,6,6,8,4,6,6,4111,7150,14,180,68,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,24,2021,0,0,103,1030085,4,762,0,,Y,2,2021-413903
413904,NYJL1105.pdf,4139,12,6,ATLANTIS CANYON,36,1430,0085,7466,2,1730,00166324.tif,07/24/2021,4,1105,1,1,2,2,7,FL,4691,4328,2,6,6,9,30,6,4,3947,7013,100,900,73,2,1,1,0,1,1,1,0,1,0,0,1,ORIGINAL,04,07,24,2021,0,0,103,1030085,4,763,0,,N,1,2021-413904
413905,NYJL1105.pdf,4139,36,6,BUTTERFISH HOLE,36,1600,0085,7466,1,1840,00166326.tif,07/24/2021,4,1105,1,2,1,3,1,NY,3591,9996,2,6,6,4,6,6,3,4050,7135,15,140,98,2,1,0,1,1,0,0,1,0,0,0,1,ORIGINAL,05,07,24,2021,0,0,103,1030085,4,761,0,,Y,2,2021-413905
413906,NYJL1105.pdf,4139,36,6,DUMP AND GULLY,36,1700,0085,7466,2,1920,00166328.tif,07/24/2021,4,1105,1,1,2,2,1,NY,4677,4711,2,6,6,8,8,JIGGING,5,4045,7055,25,180,71,2,1,0,0,0,1,1,0,0,0,1,1,ORIGINAL,06,07,24,2021,0,0,103,1030085,4,765,0,,Y,2,2021-413906
414201,NYJL2115.pdf,4142,36,6,FISH TALES,36,1400,0146,7466,2,1445,00166333.tif,07/23/2021,4,2115,1,1,2,2,1,NY,4677,4701,2,6,6,6,6,6,3,4000,7120,84,200,71,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,23,2021,0,0,103,1030146,4,818,0,,Y,2,2021-414201
414202,NYJL2115.pdf,4142,36,6,BLOCK ISLAND SOUND,36,1430,0146,7466,2,1521,00166335.tif,07/23/2021,4,2115,1,1,2,2,1,NY,4677,9996,2,6,6,6,3,6,3,4111,7150,10,170,71,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,23,2021,0,0,103,1030146,4,819,0,,N,1,2021-414202
414203,NYJL2115.pdf,4142,36,6,EAST ATLANTIS CANYON,36,400,0085,7466,2,1644,00166337.tif,07/23/2021,4,2115,1,1,2,2,1,NY,4691,4711,2,6,6,10,20,6,5,3947,7013,102,1000,75,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,23,2021,0,0,103,1030085,4,817,1,Q15;Q25;,Y,2,2021-414203
414204,NYJL2115.pdf,4142,36,6,SE GULLY,36,1430,0146,7466,12,1950,00166339.tif,07/23/2021,4,2115,1,1,2,2,1,NY,4677,4931,2,6,6,7,2,6,6,4100,7120,11,160,70,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,04,07,23,2021,0,0,103,1030146,4,816,1,Q15;,N,2,2021-414204
414301,RIJL2207.pdf,4143,09,6,THE GULLY,44,1400,0368,7932,2,1650,00166344.tif,07/27/2021,15,2207,1,1,2,2,7,CT,4711,4677,2,6,6,9,3,6,5,4100,7120,15,170,72,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,27,2021,0,0,009,0090368,3,887,0,,Y,2,2021-414301
414302,RIJL2207.pdf,4143,36,6,THE GULLY,44,1500,0368,7932,2,1705,00166346.tif,07/27/2021,15,2207,1,1,2,8,6,NY,4711,4677,2,6,6,5,6,6,5,4100,7120,15,170,72,1,2,1,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,27,2021,0,0,009,0090368,3,888,0,,N,2,2021-414302
414401,VAJL1108.pdf,4144,51,6,NORFOLK CANYON,51,1723,0002,6686,12,1730,00166349.tif,07/25/2021,1,1108,1,2,1,3,1,VA,7777,9996,2,6,6,6,6,6,6,3705,7435,62,1800,78,1,1,0,0,1,0,1,0,0,0,0,2,ORIGINAL,01,07,25,2021,0,0,810,8100002,7,914,0,,Y,1,2021-414401
414402,VAJL1108.pdf,4144,51,6,CIGAR,51,1750,0002,6686,12,1800,00166351.tif,07/25/2021,1,1108,1,2,1,3,1,VA,4711,2171,2,6,6,7,6,6,6,3630,7450,62,1200,78,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,25,2021,0,0,810,8100002,7,913,0,,Y,2,2021-414402
414501,VAJL2106.pdf,4145,51,6,NORFOLK CANYON,51,1706,0002,7922,2,1731,00166355.tif,07/27/2021,1,2106,1,2,1,3,7,VA,7777,9996,2,6,6,11,7,6,2,3705,7435,64,600,74,1,1,1,0,1,0,1,0,1,0,0,2,ORIGINAL,01,07,27,2021,1,0,810,8100002,7,984,0,,Y,1,2021-414501
414502,VAJL2106.pdf,4145,37,6,300 LINE,51,1733,0091,7922,1,1747,00166357.tif,07/27/2021,1,2106,1,2,1,3,1,NC,2161,9996,2,6,6,5,5,6,4,9998,9998,65,360,80,2,1,0,0,1,0,1,0,0,0,0,2,ORIGINAL,02,07,27,2021,0,0,810,8100091,7,983,0,,Y,2,2021-414502
414503,VAJL2106.pdf,4145,51,6,NORFOLK CANYON,51,1850,0091,7922,2,1901,00166359.tif,07/27/2021,1,2106,1,1,2,2,1,VA,4656,9996,2,6,6,9,8,6,4,3705,7435,63,400,78,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,03,07,27,2021,0,0,810,8100091,7,982,0,,Y,1,2021-414503
414701,VAJL2120.pdf,4147,51,6,NORFOLK CANYON,51,1530,0088,7916,2,1730,00166115.tif,07/28/2021,3,2120,1,2,1,3,1,VA,4711,4641,2,6,6,10,7,6,6,3705,7435,65,550,81,2,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,28,2021,0,0,810,8100088,7,994,0,,Y,1,2021-414701
414801,VAJL2123.pdf,4148,51,6,300 LINE,51,1714,0088,7872,12,1720,00166363.tif,07/27/2021,3,2123,1,2,1,3,6,VA,4711,2161,2,6,6,8,6,6,6,9999,9999,60,900,75,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,27,2021,0,0,810,8100088,7,997,0,,N,2,2021-414801
414802,VAJL2123.pdf,4148,51,6,NORFOLK CANYON,51,1700,0088,7872,12,1732,00166365.tif,07/27/2021,3,2123,1,2,1,3,7,VA,4711,9996,2,6,6,4,7,BOTTOM FISHING,6,3705,7435,62,350,77,1,1,1,0,1,0,1,0,0,0,1,1,ORIGINAL,02,07,27,2021,0,0,810,8100088,7,995,0,,Y,2,2021-414802
414803,VAJL2123.pdf,4148,51,6,NORFOLK CANYON,51,1730,0088,7872,2,1742,00166367.tif,07/27/2021,3,2123,1,2,1,3,1,VA,4711,9996,2,6,6,10,8,BOTTOM FISHING,6,3705,7435,60,1000,79,2,1,1,0,1,0,1,0,0,0,1,1,ORIGINAL,03,07,27,2021,0,0,810,8100088,7,998,0,,Y,2,2021-414803
414804,VAJL2123.pdf,4148,51,6,NORFOLK CANYON,51,1742,0088,7872,2,1751,00166369.tif,07/27/2021,3,2123,1,2,1,3,1,VA,4711,9996,2,6,6,10,7,BOTTOM FISHING,5,3705,7435,60,400,77,1,1,0,0,1,0,1,0,0,0,1,1,ORIGINAL,04,07,27,2021,0,0,810,8100088,7,996,0,,Y,2,2021-414804
414901,VAJL2130.pdf,4149,24,6,WASHINGTON CANYON,51,1718,0039,7901,2,1730,00166119.tif,07/27/2021,8,2130,1,2,1,3,1,MD,4711,9996,2,6,6,14,7,6,5,3727,7427,55,700,78,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,27,2021,0,0,001,0010039,7,1014,1,Q19;,Y,2,2021-414901
415001,VAJL2213.pdf,4150,51,6,NORFOLK CANYON,51,1630,0088,7924,2,1635,00166123.tif,07/26/2021,3,2213,1,2,1,3,1,VA,4656,1050,2,6,6,8,8,6,3,3705,7435,60,600,75,1,1,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,26,2021,0,0,810,8100088,7,1026,0,,Y,2,2021-415001
418001,MAJL2104.pdf,4180,25,6,CAPE COD BAY,25,1955,0217,7821,1,1955,00166373.tif,07/26/2021,8,2104,3,2,2,3,7,MA,4679,4671,2,6,6,2,6,6,1,9999,9999,8,200,71,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,26,2021,1,0,023,0230217,2,505,0,,Y,1,2021-418001
418002,MAJL2104.pdf,4180,25,6,STELLWAGEN BANK SW,25,1920,0217,7821,1,1935,00166375.tif,07/26/2021,8,2104,3,1,2,1,2,MA,4679,9996,2,6,6,3,12,6,2,9999,9999,20,115,67,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,26,2021,0,0,023,0230217,2,506,0,,N,2,2021-418002
418003,MAJL2104.pdf,4180,25,6,STELLWAGEN BANK SW,25,1830,0784,7821,1,1830,00166377.tif,07/26/2021,8,2104,1,1,2,3,1,MA,4679,9996,2,6,6,2,2,6,1,9999,9999,14,120,70,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,03,07,26,2021,0,0,023,0230784,2,502,0,,Y,2,2021-418003
418004,MAJL2104.pdf,4180,25,6,STELLWAGEN BANK SW,25,1800,0217,7821,1,1805,00166379.tif,07/26/2021,8,2104,3,1,2,1,2,MA,4679,4671,2,6,6,2,3,6,1,9999,9999,17,110,67,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,04,07,26,2021,0,0,023,0230217,2,503,0,,Y,2,2021-418004
418005,MAJL2104.pdf,4180,25,6,STELLWAGEN BANK SW,25,1700,0218,7821,2,1725,00166381.tif,07/26/2021,8,2104,1,2,2,3,1,MA,4679,9996,2,6,6,5,12,6,5,9999,9999,12,110,67,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,05,07,26,2021,0,0,023,0230218,2,504,0,,Y,2,2021-418005
418101,MAJL2112.pdf,4181,25,6,CHATHAM EAST,25,1300,0392,7948,1,1445,00166385.tif,07/28/2021,4,2112,3,2,1,3,1,MA,4671,9996,2,6,6,3,6,6,3,4140,6955,30,250,67,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,28,2021,0,0,001,0010392,2,510,0,,Y,2,2021-418101
418102,MAJL2112.pdf,4181,25,6,REGAL SWORD,25,1500,0392,7948,1,1510,00166387.tif,07/28/2021,4,2112,1,1,2,2,1,MA,4671,9996,2,6,6,2,4,6,3,4128,6921,998,140,98,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,28,2021,0,0,001,0010392,2,511,0,,Y,2,2021-418102
418301,MAJL2223.pdf,4183,25,6,STELLWAGEN BANK,25,1340,0217,7880,1,1340,00166404.tif,07/27/2021,8,2223,3,1,2,8,6,MA,4671,9996,2,6,6,2,10,6,2,4216,7017,14,90,70,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,01,07,27,2021,0,0,023,0230217,2,540,0,,N,2,2021-418301
418302,MAJL2223.pdf,4183,25,6,STELLWAGEN BANK,25,1340,0217,7880,1,1350,00166406.tif,07/27/2021,8,2223,3,1,2,2,1,MA,4671,9996,2,6,6,3,6,6,2,4216,7017,12,75,71,2,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,02,07,27,2021,0,0,023,0230217,2,539,0,,Y,2,2021-418302
