tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,batch,othlp,species,row,kept,observe,alive,dead,sell,weighed,c_index,cerrflag,cprobfld,id
06,6794,3,1,2012,07,15,0470853,0,0,24,0,1112,2,mdjl1112.tif,00050385.tif,ORIGINAL,0606,SPINNER SHARK,4881,1,0,0,4,0,0,0,291,0,,2012-060603
06,6794,3,1,2012,07,15,0470853,0,0,24,0,1112,2,mdjl1112.tif,00050388.tif,ORIGINAL,0606,YFT,4711,1,1,0,0,0,0,0,292,0,,2012-060605
06,6794,3,1,2012,07,16,0470853,0,0,24,0,2203,2,mdjl2203.tif,00050695.tif,ORIGINAL,0643,YFT,4711,1,12,0,0,0,0,0,293,0,,2012-064301
08,6794,3,1,2012,07,29,0470853,0,0,24,0,1203,2,mdjl1203.tif,00051556.tif,ORIGINAL,0813,YFT,4711,1,6,0,0,0,0,0,294,0,,2012-081301
08,6794,3,1,2012,07,29,0470853,0,0,24,0,1203,2,mdjl1203.tif,00051559.tif,ORIGINAL,0813,DOLPHIN,1050,1,1,0,0,0,0,0,295,0,,2012-081303
08,6794,3,1,2012,07,29,0470853,0,0,24,0,1203,2,mdjl1203.tif,00051561.tif,ORIGINAL,0813,DOLPHIN,1050,1,1,0,0,0,0,0,296,0,,2012-081304
08,6794,3,1,2012,07,29,0470853,0,0,24,0,1203,2,mdjl1203.tif,00051561.tif,ORIGINAL,0813,WHITE MARLIN,2161,2,0,0,1,0,0,0,297,0,,2012-081304
08,6794,3,1,2012,07,29,0470853,0,0,24,0,1203,2,mdjl1203.tif,00051563.tif,ORIGINAL,0813,SANDBAR SHARK,4821,1,0,0,3,0,0,0,298,0,,2012-081305
08,6794,3,1,2012,07,29,0470853,0,0,24,0,1203,2,mdjl1203.tif,00051565.tif,ORIGINAL,0813,YFT,4711,1,4,0,0,0,0,0,299,0,,2012-081306
08,6794,3,1,2012,07,29,0470853,0,0,24,0,1203,2,mdjl1203.tif,00051567.tif,ORIGINAL,0813,DOLPHIN,1050,1,7,0,0,0,0,0,300,0,,2012-081307
04,6936,4,3,2012,07,07,0470856,1,0,24,0,1103,2,mdjl1103.tif,00049076.tif,ORIGINAL,0403,BLUEFISH,230,1,2,0,0,0,0,0,301,0,,2012-040301
04,6936,4,3,2012,07,07,0470856,0,0,24,0,1103,2,mdjl1103.tif,00049078.tif,ORIGINAL,0403,TIGER SHARK,4911,1,0,0,2,0,0,0,302,1,CAUGHT OUT OF AREA;,2012-040302
04,6936,4,3,2012,07,07,0470856,0,0,24,0,1103,2,mdjl1103.tif,00049080.tif,ORIGINAL,0403,DOLPHIN,1050,2,2,0,0,0,0,0,303,0,,2012-040303
04,6936,4,3,2012,07,07,0470856,0,0,24,0,1103,2,mdjl1103.tif,00049080.tif,ORIGINAL,0403,BFT SCHOOL,4677,1,1,0,0,0,0,0,304,0,,2012-040303
04,6936,4,3,2012,07,07,0470856,0,0,24,0,1103,2,mdjl1103.tif,00049082.tif,ORIGINAL,0403,YFT,4711,1,1,0,0,0,0,0,305,0,,2012-040304
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049103.tif,ORIGINAL,0404,DOLPHIN,1050,2,1,1,0,0,0,0,306,0,,2012-040401
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049103.tif,ORIGINAL,0404,WHITE MARLIN,2161,3,0,0,1,0,0,0,307,0,,2012-040401
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049103.tif,ORIGINAL,0404,YFT,4711,1,6,6,0,0,0,0,308,0,,2012-040401
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049105.tif,ORIGINAL,0404,DOLPHIN,1050,2,1,1,0,0,0,0,309,0,,2012-040402
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049105.tif,ORIGINAL,0404,WHITE MARLIN,2161,3,0,0,1,0,0,0,310,0,,2012-040402
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049105.tif,ORIGINAL,0404,YFT,4711,1,11,11,0,0,0,0,311,0,,2012-040402
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049107.tif,ORIGINAL,0404,WHITE MARLIN,2161,2,0,0,1,0,0,0,312,0,,2012-040403
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049107.tif,ORIGINAL,0404,YFT,4711,1,1,1,0,0,0,0,313,0,,2012-040403
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,2,mdjl1108.tif,00049110.tif,ORIGINAL,0404,BIGEYE TUNA,4691,2,1,0,0,0,0,1,314,0,,2012-040405
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,2,mdjl1108.tif,00049110.tif,ORIGINAL,0404,YFT,4711,1,1,0,0,0,0,0,315,0,,2012-040405
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049112.tif,ORIGINAL,0404,DOLPHIN,1050,2,1,1,0,0,0,0,316,0,,2012-040406
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049112.tif,ORIGINAL,0404,WHITE MARLIN,2161,3,0,0,1,0,0,0,317,0,,2012-040406
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,1,mdjl1108.tif,00049112.tif,ORIGINAL,0404,YFT,4711,1,3,3,0,0,0,0,318,0,,2012-040406
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,2,mdjl1108.tif,00049114.tif,ORIGINAL,0404,DOLPHIN,1050,2,3,3,0,0,0,0,319,0,,2012-040407
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,2,mdjl1108.tif,00049114.tif,ORIGINAL,0404,WHITE MARLIN,2161,3,0,0,1,0,0,0,320,0,,2012-040407
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,2,mdjl1108.tif,00049114.tif,ORIGINAL,0404,YFT,4711,1,7,7,0,0,0,0,321,0,,2012-040407
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,2,mdjl1108.tif,00049116.tif,ORIGINAL,0404,BIGEYE TUNA,4691,1,3,3,0,0,0,0,322,0,,2012-040408
04,6936,5,1,2012,07,01,0471493,0,0,24,0,1108,2,mdjl1108.tif,00049116.tif,ORIGINAL,0404,YFT,4711,2,2,0,0,0,0,0,323,0,,2012-040408
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,1,mdjl1109.tif,00049087.tif,ORIGINAL,0405,YFT,4711,1,1,1,0,0,0,0,324,0,,2012-040501
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,2,mdjl1109.tif,00049089.tif,ORIGINAL,0405,DOLPHIN,1050,2,1,0,0,0,0,0,325,0,,2012-040502
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,2,mdjl1109.tif,00049089.tif,ORIGINAL,0405,BFT LARGE SCHOOL,4678,3,1,0,0,0,0,0,326,0,,2012-040502
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,2,mdjl1109.tif,00049089.tif,ORIGINAL,0405,YFT,4711,1,1,0,0,0,0,0,327,0,,2012-040502
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,2,mdjl1109.tif,00049091.tif,ORIGINAL,0405,WHITE MARLIN,2161,2,0,0,1,0,0,0,328,0,,2012-040503
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,2,mdjl1109.tif,00049091.tif,ORIGINAL,0405,YFT,4711,1,2,2,0,0,0,0,329,0,,2012-040503
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,1,mdjl1109.tif,00049093.tif,ORIGINAL,0405,WHITE MARLIN,2161,2,0,0,3,0,0,0,330,0,,2012-040504
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,1,mdjl1109.tif,00049093.tif,ORIGINAL,0405,YFT,4711,1,4,4,0,0,0,0,331,0,,2012-040504
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,2,mdjl1109.tif,00049095.tif,ORIGINAL,0405,YFT,4711,1,4,0,0,0,0,0,332,0,,2012-040505
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,2,mdjl1109.tif,00049097.tif,ORIGINAL,0405,YFT,4711,1,2,0,0,0,0,0,333,0,,2012-040506
04,6936,5,1,2012,07,04,0471493,0,0,24,0,1109,1,mdjl1109.tif,00049099.tif,ORIGINAL,0405,YFT,4711,1,9,9,0,0,0,0,334,0,,2012-040507
